wakeup_variant,regime,message_size_bytes,run,throughput_gbps,avg_latency_us,stddev_us,p50_us,p95_us,p99_us,p999_us,wakeup_latency_p50_us,wakeup_latency_p99_us,wakeups_triggered,cpu_us_per_msg
eventfd,unknown,64,1,0.0026891,127.613,52.4012,135.725,148.582,164.889,929.669,1431.85,1575.59,4096,0.823554
eventfd,unknown,64,2,0.00268159,125.994,66.2911,135.209,147.804,166.739,766.438,1431.8,1588.93,4096,0.817752
eventfd,unknown,64,3,0.00269195,125.617,34.9816,135.611,148.516,163.21,242.371,1431.41,1570.21,4096,0.81846
eventfd,unknown,64,4,0.0026816,125.313,45.2286,135.751,148.306,166.039,530.666,1432.83,1579.52,4095,0.820757
eventfd,unknown,64,5,0.00267464,125.746,39.092,135.858,147.335,162.522,271.806,1432.78,1577.35,4096,0.836079
eventfd,unknown,64,6,0.00266961,126.913,52.8824,135.991,148.733,167.931,815.353,1433.59,1592.6,4095,0.838992
eventfd,unknown,64,7,0.00267625,124.4,49.9424,135.483,148.653,165.767,905.767,1432.62,1592.66,4095,0.816405
eventfd,unknown,64,8,0.00267009,126.58,39.8936,135.982,148.557,164.487,368.052,1434.03,1572.49,4096,0.841743
eventfd,unknown,64,9,0.00266682,127.185,40.5184,136.151,149.511,167.956,533.303,1433.79,1581.42,4096,0.840391
eventfd,unknown,64,10,0.00266966,126.213,37.6417,136.195,148.979,165.386,250.299,1433.86,1586.35,4095,0.83917
eventfd,unknown,64,11,0.00267519,126.446,33.6379,136.224,149.441,165.992,333.17,1433.87,1574.06,4096,0.845331
eventfd,unknown,64,12,0.00267294,128.606,55.0465,135.822,150.163,169.186,898.223,1433.28,1567.72,4094,0.841756
eventfd,unknown,64,13,0.00266629,127.327,44.5526,136.045,149.468,165.33,468.071,1434.13,1570.73,4095,0.846437
eventfd,unknown,64,14,0.00267656,119.656,62.8973,134.899,148.716,165.136,848.78,1432.63,1599.12,4104,0.803874
eventfd,unknown,64,15,0.00267214,125.493,42.0304,134.968,148.466,168.632,260.02,1432.44,1573.05,4095,0.836697
eventfd,unknown,256,1,0.0107075,131.171,60.6774,135.922,151.661,170.389,188.575,1432.87,1545.16,1023,0.859386
eventfd,unknown,256,2,0.0106875,129.28,37.9518,136.15,151.16,162.952,206.143,1434.19,1565.31,1024,0.869533
eventfd,unknown,256,3,0.0106969,128.983,46.5232,136.192,148.044,167.585,249.016,1433.98,1568.01,1024,0.851476
eventfd,unknown,256,4,0.0106873,128.054,28.8764,135.302,150.341,163.177,227.857,1433.45,1567.28,1024,0.853473
eventfd,unknown,256,5,0.0107274,129.622,33.6348,135.829,148.494,171.846,444.666,1431.87,1552.65,1024,0.85347
eventfd,unknown,256,6,0.0107719,123.057,35.7573,135.151,147.435,160.523,397.148,1429.54,1571.83,1024,0.826848
eventfd,unknown,256,7,0.0107266,125.128,30.7693,134.941,148.732,158.445,189.285,1433.06,1560.33,1024,0.845638
eventfd,unknown,256,8,0.0107166,128.704,69.5785,134.582,148.152,174.694,1187.63,1432.48,1596.08,1024,0.831171
eventfd,unknown,256,9,0.0106825,125.881,33.1791,135.088,148.787,169.473,225.642,1434.15,1565,1024,0.844
eventfd,unknown,256,10,0.0107166,126.47,28.8402,134.545,149.208,164.924,224.197,1432.2,1553.93,1024,0.847627
eventfd,unknown,256,11,0.010723,127.012,26.873,134.328,147.488,158.13,203.66,1432.54,1564.7,1024,0.852359
eventfd,unknown,256,12,0.010712,127.409,59.4931,134.376,149.178,170.687,1052.15,1433,1576.89,1024,0.832588
eventfd,unknown,256,13,0.0106621,126.546,29.6036,134.906,148.538,164.542,265.358,1434.67,1550.88,1024,0.84891
eventfd,unknown,256,14,0.0107194,126.173,28.5372,134.731,147.345,158.585,199.783,1432.12,1571.6,1024,0.849111
eventfd,unknown,256,15,0.0106825,127.284,47.9166,134.991,149.229,162.747,882.54,1434.55,1574.28,1024,0.850268
eventfd,unknown,1024,1,0.0430602,125.264,27.4849,133.808,147.169,153.857,166.857,1429.92,1571.43,256,0.866127
eventfd,unknown,1024,2,0.0429486,124.025,32.934,134.759,148.059,163.312,228.795,1434.44,1601.89,256,0.857006
eventfd,unknown,1024,3,0.0432621,124.125,31.2039,135.207,147.672,159.376,166.745,1429.11,1570.51,256,0.856752
eventfd,unknown,1024,4,0.043244,122.936,29.044,133.988,146.167,155.419,158.335,1430.58,1566.04,256,0.838394
eventfd,unknown,1024,5,0.0431856,122.264,31.8638,134.038,145.503,175.406,198.544,1430.58,1573.47,256,0.861619
eventfd,unknown,1024,6,0.0430355,125.796,26.4139,134.699,146.038,157.152,166.02,1431.52,1576.74,256,0.869343
eventfd,unknown,1024,7,0.0430376,124.807,28.3984,133.81,147.859,166.814,175.277,1432.77,1573.21,256,0.873241
eventfd,unknown,1024,8,0.0433448,128.804,23.8076,135.024,148.988,173.955,190.373,1429.7,1557.95,256,0.883065
eventfd,unknown,1024,9,0.0430701,124.594,28.6506,134.705,145.639,153.367,174.11,1432.64,1572.48,256,0.848567
eventfd,unknown,1024,10,0.0430336,124.462,30.4882,134.758,147.683,153.389,159.89,1432.52,1578.32,256,0.873889
eventfd,unknown,1024,11,0.0428746,124.616,28.3878,133.967,144.912,158.463,218.439,1434.08,1543.19,256,0.848848
eventfd,unknown,1024,12,0.0432535,124.97,27.8961,134.32,147.172,158.605,176.839,1431.06,1561.64,256,0.852005
eventfd,unknown,1024,13,0.0431725,128.391,24.5342,135.548,146.381,157.462,175.226,1430.99,1561.92,255,0.869086
eventfd,unknown,1024,14,0.0430912,123.435,32.7693,134.217,146.255,169.7,261.035,1429.77,1570.28,256,0.86367
eventfd,unknown,1024,15,0.0432677,125.642,25.8417,134.404,145.116,161.496,166.336,1429.08,1563.13,256,0.875128
eventfd,unknown,4096,1,0.168597,123.252,66.3035,123.692,142.787,168.954,1315.28,1443.38,1563.96,512,0.948824
eventfd,unknown,4096,2,0.169638,119.859,42.2626,122.895,143.089,168.047,911.313,1440.36,1570.83,512,0.95742
eventfd,unknown,4096,3,0.168761,119.545,22.1896,123.273,141.301,154.468,220.897,1441.43,1551.94,514,0.957373
eventfd,unknown,4096,4,0.16968,118.989,24.5631,123.811,140.443,159.873,229.621,1439.35,1557.26,512,0.94825
eventfd,unknown,4096,5,0.169058,116.568,36.2183,122.465,140.98,161.148,589.473,1443.81,1562.89,512,0.943577
eventfd,unknown,4096,6,0.169583,128.426,161.84,122.441,142.732,388.731,2964.75,1439.67,1628.69,510,0.915452
eventfd,unknown,4096,7,0.168794,120.443,29.1167,123.598,139.827,151.928,573.88,1440.86,1556.42,512,0.946295
eventfd,unknown,4096,8,0.168778,118.928,44.4123,123.28,143.126,181.878,838.378,1443,1600.72,512,0.950584
eventfd,unknown,4096,9,0.1689,122.35,73.0624,122.646,140.926,160.421,1366.48,1441.87,1580.09,512,0.933289
eventfd,unknown,4096,10,0.169045,119.234,19.564,122.153,139.693,151.103,194.584,1441.57,1535.48,512,0.958872
eventfd,unknown,4096,11,0.170161,115.326,26.1389,121.37,138.818,147.811,195.318,1439.13,1557.75,512,0.924008
eventfd,unknown,4096,12,0.169377,115.968,22.0266,121.013,136.626,146.639,161.726,1440.6,1564.9,512,0.921695
eventfd,unknown,4096,13,0.169268,118.976,25.3393,123.535,141.797,165.564,229.91,1440.55,1552.26,512,0.950746
eventfd,unknown,4096,14,0.168416,121.257,50.1374,123.801,142.557,163.701,1126.87,1445.69,1558.99,512,0.959443
eventfd,unknown,4096,15,0.168843,122.278,71.6612,121.617,145.559,185.484,1319.7,1442.07,1577.33,512,0.923843
eventfd,unknown,16384,1,0.668959,94.2782,30.4185,97.375,138.06,167.242,218.287,1449.87,1560.23,128,1.20129
eventfd,unknown,16384,2,0.687244,85.1632,142.119,55.035,183.768,863.467,973.832,1357.38,2183.04,128,1.2172
eventfd,unknown,16384,3,0.67512,102.002,24.9669,102.194,137.377,155.059,170.157,1431.78,1595.54,128,1.21475
eventfd,unknown,16384,4,0.673723,95.994,23.6626,97.86,133.532,139.347,142.666,1448.48,1535.37,128,1.20983
eventfd,unknown,16384,5,0.667897,100.81,22.9419,97.969,139.118,184.934,192.511,1446.63,1542.96,128,1.16038
eventfd,unknown,16384,6,0.681493,101.66,21.6994,101.036,135.157,168.018,182.203,1429.56,1526.46,128,1.26976
eventfd,unknown,16384,7,0.670519,100.98,20.5028,100.136,131.964,146.27,178.154,1445.24,1527.09,128,1.2077
eventfd,unknown,16384,8,0.669804,100.08,17.8848,98.716,131.429,159.463,180.599,1446.55,1539.03,128,1.16485
eventfd,unknown,16384,9,0.679131,101.605,17.665,100.859,132.263,142.971,148.311,1435.08,1534.48,130,1.19823
eventfd,unknown,16384,10,0.677692,101.541,23.242,99.872,139.286,163.552,179.433,1428.36,1545.63,128,1.2015
eventfd,unknown,16384,11,0.680663,102.851,17.7434,100.893,131.992,143.78,161.207,1420.8,1542.33,128,1.20102
eventfd,unknown,16384,12,0.66887,99.8331,18.6166,97.416,134.449,151.145,184.474,1448.55,1523.43,128,1.16322
eventfd,unknown,16384,13,0.672459,100.67,19.6119,99.159,134.241,147.564,156.82,1444.85,1561.57,128,1.17996
eventfd,unknown,16384,14,0.67144,103.428,20.2527,100.466,139.4,156.537,218.424,1443.21,1524.99,128,1.206
eventfd,unknown,16384,15,0.674374,98.8218,22.3863,97.94,134.355,164,200.76,1440.06,1551.19,128,1.17742
eventfd,unknown,65536,1,2.5128,102.288,89.0617,78.024,273.039,574.392,760.232,1366.66,1544.84,32,4.3639
eventfd,unknown,65536,2,2.47866,83.7606,54.3933,71.491,126.852,381.898,614.27,1464.96,1598.68,32,3.63401
eventfd,unknown,65536,3,2.49702,96.5041,106.532,71.69,188.27,703.799,906.211,1442.78,1520.91,32,3.95409
eventfd,unknown,65536,4,2.53393,109.721,105.172,78.327,340.426,660.134,855.099,1371.31,1531.65,32,4.24802
eventfd,unknown,65536,5,2.45236,98.7551,91.0541,72.943,309.954,519.208,569.537,1454.17,1508.67,32,4.09647
eventfd,unknown,65536,6,2.50281,74.4084,20.389,69.553,107.69,128.223,143.514,1405.84,1560.24,32,3.31595
eventfd,unknown,65536,7,2.45765,110.164,111.71,74.906,359.648,629.292,762.282,1455.19,1577.08,32,4.38459
eventfd,unknown,65536,8,2.47746,97.8563,105.111,71.946,247.653,664.738,792.319,1475.71,1571.55,32,4.01975
eventfd,unknown,65536,9,2.45989,92.461,83.745,73.42,206.327,620.177,725.525,1479.95,1594.52,32,3.78439
eventfd,unknown,65536,10,2.49225,76.105,26.0894,70.026,117.321,163.443,201.245,1448.4,1588,32,3.31393
eventfd,unknown,65536,11,2.46791,91.7384,71.0015,72.133,203.877,428.707,475.961,1438.44,1594.68,32,3.87352
eventfd,unknown,65536,12,2.50781,83.3602,51.9708,72.075,123.834,386.172,472.457,1483.69,1545.17,32,3.72063
eventfd,unknown,65536,13,2.45691,91.1685,75.2117,74.212,144.738,525.686,697.994,1476.44,1546.52,32,3.73433
eventfd,unknown,65536,14,2.52604,114.289,104.702,77.922,366.861,598.004,689.514,1355,1557.94,32,4.55519
eventfd,unknown,65536,15,2.46239,90.3957,77.411,72.907,126.692,523.976,579.63,1487.01,1555.91,32,3.79925
eventfd,unknown,262144,1,6.2463,109.256,277.192,34.66,858.933,1403.52,1437.99,24.594,1606.85,70,17.7493
eventfd,unknown,262144,2,6.35588,100.573,279.8,34.517,505.738,1740.47,2319.05,9.245,1599.76,82,16.8166
eventfd,unknown,262144,3,6.49339,138.543,338.736,37.071,910.362,1711.7,2132.45,9.09,1560.88,108,17.7617
eventfd,unknown,262144,4,6.50344,93.8528,250.982,36.344,448.386,1646.15,2152.96,835.321,1619.42,60,16.1661
eventfd,unknown,262144,5,6.42487,188.524,458.718,38.831,1215.82,2249,3130.28,1422.17,1581.87,49,17.9292
eventfd,unknown,262144,6,6.46192,155.076,400.423,37.719,1359.1,2031.72,2098.23,226.324,1583.33,60,16.9978
eventfd,unknown,262144,7,6.31032,181.748,501.777,33.135,1368.84,2455.5,3553.54,6.438,1571.6,115,17.9112
eventfd,unknown,262144,8,6.45995,72.833,197.353,33.672,104.275,1296.73,1468.48,6.752,1599.81,94,15.787
eventfd,unknown,262144,9,6.51513,94.6706,252.501,36.27,480.975,1656.57,2168.69,784.145,1625.3,59,16.1331
eventfd,unknown,262144,10,6.2853,257.339,767.291,36.046,2017.87,4230.02,4537.63,1409.14,1587.54,51,18.1741
eventfd,unknown,262144,11,6.49406,82.2022,216.158,36.177,114.047,1426.47,1582.19,6.645,1637.33,79,15.6274
eventfd,unknown,262144,12,6.39336,156.521,360.889,36.921,1250.8,1596.29,1709.72,7.262,1551.34,111,18.7262
eventfd,unknown,262144,13,6.49396,72.0995,184.42,33.772,114.889,1263.99,1428.18,7.64,1605.49,91,16.0702
eventfd,unknown,262144,14,6.34615,189.069,497.906,37.131,1513.49,2293.9,3232.05,7.958,1583.02,95,17.9198
eventfd,unknown,262144,15,6.53111,99.1901,260.503,37.48,361.671,1501.31,2251.68,1406.33,1547.6,53,16.24
eventfd,unknown,1048576,1,7.21781,195.415,573.464,4.612,1723.68,2658.53,2790.46,38.209,1375.75,444,86.3182
eventfd,unknown,1048576,2,7.1761,197.25,575.689,4.471,1735.83,2631.52,2713.4,39.36,1420.61,442,85.5371
eventfd,unknown,1048576,3,7.02571,913.852,1793.43,4.627,6047.62,6140.16,6311.89,38.334,1392.6,362,100.434
eventfd,unknown,1048576,4,7.21775,146.784,448.102,4.469,1258.38,2240.28,2319.11,38.756,1371.69,446,85.1581
eventfd,unknown,1048576,5,7.14023,347.63,838.775,4.477,2264.28,4127.53,4187.32,38.963,1354.06,382,94.2963
eventfd,unknown,1048576,6,7.19459,184.701,548.896,4.528,1653.27,2581.84,2705.35,38.899,1403,442,86.2559
eventfd,unknown,1048576,7,7.22228,47.1643,184.48,4.563,298.541,1124.55,1220.61,36.605,1344.18,472,84.6938
eventfd,unknown,1048576,8,7.20028,691.582,1524.71,4.578,5214.88,5594.68,5726.47,38.526,1374.81,374,92.8367
eventfd,unknown,1048576,9,7.1505,196.241,579.75,4.45,1754.36,2677.75,2753.72,38.718,1431.19,441,87.1376
eventfd,unknown,1048576,10,7.18266,377.902,931.698,4.632,2931.09,4153.39,4222.57,38.174,1395.52,386,92.523
eventfd,unknown,1048576,11,7.20988,83.209,287.109,4.555,734.503,1508.71,1731.84,37.188,1433.55,459,84.5645
eventfd,unknown,1048576,12,7.23297,54.6031,211.493,4.425,421.546,1254.06,1341.32,39.068,1379.67,474,82.3073
