wakeup_variant,regime,message_size_bytes,run,throughput_gbps,avg_latency_us,stddev_us,p50_us,p95_us,p99_us,p999_us,wakeup_latency_p50_us,wakeup_latency_p99_us,wakeups_triggered,cpu_us_per_msg
eventfd,unknown,64,1,0.00547045,42.4198,42.3488,26.302,137.996,147.016,170.805,671.801,810.125,4146,0.694143
eventfd,unknown,64,2,0.00549944,62.8113,53.143,30.656,142.831,151.068,169.828,674.323,814.405,4107,0.650011
eventfd,unknown,64,3,0.0055095,68.4675,59.7007,32.63,143.095,152.126,234.085,674.525,814.567,4149,0.637352
eventfd,unknown,64,4,0.00545048,28.6657,25.3598,24.969,103.832,139.796,149.926,669.155,761.691,4185,0.716552
eventfd,unknown,64,5,0.00544683,28.3644,58.8197,24.471,46.74,139.882,175.299,668.619,764.599,4150,0.719839
eventfd,unknown,64,6,0.00549592,55.8653,50.4606,28.908,141.46,149.531,176.929,672.259,811.466,4132,0.659347
eventfd,unknown,64,7,0.00545737,32.9603,36.7571,25.109,130.304,143.229,167.463,669.114,803.195,4210,0.709221
eventfd,unknown,64,8,0.00547055,41.0995,40.9906,26.117,137.783,147.492,167.592,670.768,806.914,4167,0.70064
eventfd,unknown,64,9,0.00545576,30.284,28.1934,24.891,113.349,142.71,160.739,666.636,774.614,4165,0.723478
eventfd,unknown,64,10,0.00545419,32.2714,54.8385,24.891,126.337,143.578,160.194,668.55,792.934,4163,0.711339
eventfd,unknown,64,11,0.00547576,43.7441,48.3995,26.516,138.543,146.569,166.911,670.218,808.799,4160,0.692764
eventfd,unknown,64,12,0.00548834,52.7368,49.3888,28.036,141.698,149.472,188.169,672.537,810.338,4179,0.676666
eventfd,unknown,64,13,0.00544857,29.7312,35.0337,24.63,108.346,143.274,169.762,669.8,781.909,4195,0.725355
eventfd,unknown,64,14,0.00545225,30.2284,33.3283,24.881,111.55,143.225,224.519,667.093,801.429,4200,0.725521
eventfd,unknown,64,15,0.00544585,28.9864,45.1924,24.285,52.794,142.021,844.885,666.275,759.934,4259,0.718584
eventfd,unknown,256,1,0.0219792,64.7971,54.4458,34.323,143.311,151.948,258.501,675.452,811.187,1024,0.671049
eventfd,unknown,256,2,0.0220287,83.7964,77.5257,105.171,145.657,160.752,1265.94,678.103,814.235,1022,0.648792
eventfd,unknown,256,3,0.0219198,59.2886,59.5065,30.541,142.611,153.6,615.343,675.04,813.063,1025,0.686293
eventfd,unknown,256,4,0.0221039,85.6317,54.5925,108.234,145.633,158.307,221.676,676.236,818.069,1024,0.62839
eventfd,unknown,256,5,0.0218675,47.1878,44.4655,28.17,139.897,148.238,168.511,671.149,807.261,1025,0.720481
eventfd,unknown,256,6,0.0218212,39.0201,38.2994,26.671,136.423,147.336,190.142,670.367,801.638,1024,0.72749
eventfd,unknown,256,7,0.0219597,66.3095,64.2754,34.006,144.603,157.188,246.218,674.067,814.593,1023,0.681454
eventfd,unknown,256,8,0.0218763,35.1789,42.1414,25.162,132.208,144.052,158.203,669.488,800.561,1024,0.704812
eventfd,unknown,256,9,0.0218337,31.4368,50.8912,25.063,101.806,145.908,795.766,667.484,762.741,1021,0.713729
eventfd,unknown,256,10,0.0218099,36.2146,35.5699,26.38,135.177,150.293,196.573,669.986,801.593,1024,0.74187
eventfd,unknown,256,11,0.0220479,73.2657,52.9423,39.03,143.903,152.02,195.744,674.654,808.396,1024,0.66884
eventfd,unknown,256,12,0.0219989,71.8512,53.5476,37.601,144.082,151.634,180.84,675.763,811.871,1025,0.663949
eventfd,unknown,256,13,0.0217303,26.46,17.1905,25.404,37.74,131.8,151.603,669.635,710.703,1026,0.767045
eventfd,unknown,256,14,0.0219253,56.9299,48.7687,31.479,142.069,150.479,165.118,672.692,807.245,1024,0.697969
eventfd,unknown,256,15,0.0218154,35.8515,34.8177,26.248,134.414,148.211,173.535,668.826,801.175,1024,0.734664
eventfd,unknown,1024,1,0.0862314,55.9559,48.3334,32.172,138.827,149.773,164.805,679.869,866.222,256,0.740358
eventfd,unknown,1024,2,0.0871106,52.5579,47.5212,29.401,141.039,156.905,174.77,678.048,805.641,256,0.753598
eventfd,unknown,1024,3,0.0864719,34.3348,61.2784,25.235,109.223,139.79,820.648,676.971,927.953,255,0.790355
eventfd,unknown,1024,4,0.0880466,96.9596,49.8166,116.855,145.631,156.34,293.07,682.735,815.396,256,0.675476
eventfd,unknown,1024,5,0.0873673,64.6651,52.7713,35.214,141.507,156.412,289.853,678.663,806.421,256,0.739824
eventfd,unknown,1024,6,0.0881537,103.532,43.8628,121.35,146.542,153.875,160.926,684.629,813.906,256,0.685021
eventfd,unknown,1024,7,0.0881824,100.59,45.5197,118.748,145.632,152.918,160.289,683.517,812.285,256,0.671331
eventfd,unknown,1024,8,0.0883004,100.902,45.3602,121.333,144.135,149.282,156.864,684.69,811.254,256,0.655967
eventfd,unknown,1024,9,0.0883109,104.102,46.0677,124.447,147.601,173.315,180.698,683.408,819.916,256,0.674285
eventfd,unknown,1024,10,0.0882865,103.461,46.4215,120.106,146.706,156.106,328.454,684.929,818.892,256,0.670402
eventfd,unknown,1024,11,0.0880642,99.8583,46.5652,119.715,145.85,155.926,169.359,684.779,812.846,256,0.680313
eventfd,unknown,1024,12,0.0880729,93.4635,51.5724,118.046,145.939,155.082,175.147,681.135,817.29,256,0.673818
eventfd,unknown,1024,13,0.0880374,100.588,47.8846,123.224,146.654,158.026,170.907,682.501,811.419,256,0.684648
eventfd,unknown,1024,14,0.0880952,94.2161,50.3269,114.579,146.915,159.428,178.335,680.432,811.006,256,0.685002
eventfd,unknown,1024,15,0.0880706,96.5691,50.5877,121.197,146.624,158.452,168.452,681.974,809.983,256,0.690899
eventfd,unknown,4096,1,0.343343,89.3669,49.8904,109.982,143.097,153.709,188.957,693.483,817.909,512,0.822255
eventfd,unknown,4096,2,0.344133,88.988,48.4145,109.231,142.45,153.616,167.275,689.345,817.893,512,0.833446
eventfd,unknown,4096,3,0.343572,88.8699,48.9213,109.174,142.956,158.141,194.704,694.977,816.967,513,0.833146
eventfd,unknown,4096,4,0.343751,89.7333,48.6839,109.7,142.31,151.836,279.048,695.33,815.425,512,0.812307
eventfd,unknown,4096,5,0.344013,94.5254,63.5724,109.582,143.251,153.333,1085.8,695.133,815.377,511,0.814324
eventfd,unknown,4096,6,0.342867,85.0281,50.3489,108.05,142.335,155.213,248.286,691.647,810.899,513,0.85663
eventfd,unknown,4096,7,0.341502,83.559,58.4068,107.276,142.756,154.871,721.643,693.632,822.556,512,0.835539
eventfd,unknown,4096,8,0.342844,93.3249,47.7644,110.399,144.443,156.65,195.975,696.245,817.459,512,0.816734
eventfd,unknown,4096,9,0.343266,89.9694,49.9662,109.921,143.398,152.905,223.084,694.583,819.141,512,0.802416
eventfd,unknown,4096,10,0.343029,88.619,50.0867,109.528,143.677,156.101,166.284,693.637,817.413,512,0.818362
eventfd,unknown,4096,11,0.343581,88.9828,50.3878,109.907,143.741,158.035,182.629,695.15,821.413,512,0.817397
eventfd,unknown,4096,12,0.342719,83.1721,64.2249,108.019,141.478,152.908,937.033,690.12,817.979,511,0.828941
eventfd,unknown,4096,13,0.342927,87.538,49.3678,109.109,143.178,153.482,164.464,692.917,818.354,512,0.832189
eventfd,unknown,4096,14,0.343637,87.9963,49.0863,109.316,142.376,152.726,186.808,695.086,816.124,512,0.818009
eventfd,unknown,4096,15,0.343708,87.3265,49.9993,109.389,141.651,150.629,165.118,693.611,816.817,512,0.826325
eventfd,unknown,16384,1,1.32733,88.5804,44.988,110.209,133.713,148.408,154.644,685.189,805.077,128,1.44353
eventfd,unknown,16384,2,1.33099,88.615,43.1585,109.696,132.031,146.184,157.254,678.981,807.053,128,1.45792
eventfd,unknown,16384,3,1.32786,88.0887,46.1465,110.339,136.169,155.922,167.53,675.91,799.758,128,1.45081
eventfd,unknown,16384,4,1.32726,89.2305,45.6203,110.084,139.571,155.108,167.351,676.394,802.046,131,1.49227
eventfd,unknown,16384,5,1.33028,89.6171,43.8547,109.718,136.355,168.561,234.754,678.254,798.915,128,1.44532
eventfd,unknown,16384,6,1.328,84.6598,46.9805,109.112,135.102,149.883,174.237,672.083,804.742,128,1.49159
eventfd,unknown,16384,7,1.33218,92.3394,41.6093,110.621,133.274,145.981,153.057,682.809,801.367,128,1.4224
eventfd,unknown,16384,8,1.33152,94.4011,43.7605,111.915,142.718,163.04,176.69,678.663,804.701,128,1.4692
eventfd,unknown,16384,9,1.32684,87.2646,46.011,108.911,135.648,178.908,219.96,682.182,799.07,128,1.4684
