ipc_type,wakeup_variant,message_size_bytes,n_rounds,mean_us,median_us,p90_us,p99_us,p999_us,ci95_lo_us,ci95_hi_us,status
shm_ablation,io_uring,64,100000,4.42169,4.173,5.275,6.1555,9.43301,4.41782,4.42556,ok
shm_ablation,io_uring,256,100000,4.23677,4.1175,4.272,5.7775,8.087,4.19327,4.28026,ok
shm_ablation,io_uring,1024,100000,4.65473,4.379,5.4125,6.38502,10.1985,4.61417,4.69529,ok
shm_ablation,io_uring,4096,50000,5.15264,5.0035,5.1555,6.79461,8.76452,5.06134,5.24395,ok
shm_ablation,io_uring,16384,20000,7.43252,7.3505,7.452,9.34506,11.0075,7.38337,7.48167,ok
shm_ablation,io_uring,65536,10000,15.023,14.8535,14.999,16.704,21.8825,14.7234,15.3227,ok
shm_ablation,io_uring,262144,5000,32.4018,31.4383,32.4866,35.1777,100.772,31.7399,33.0636,ok
shm_ablation,io_uring,1048576,2000,162.969,150.69,193.104,244.364,373.538,161.81,164.128,ok
