wakeup_variant,regime,message_size_bytes,run,throughput_gbps,avg_latency_us,stddev_us,p50_us,p95_us,p99_us,p999_us,wakeup_latency_p50_us,wakeup_latency_p99_us,wakeups_triggered,cpu_us_per_msg
adaptive,unknown,64,1,0.00267899,127.733,63.9822,133.16,145.254,162.584,1285.94,1374.76,1502.06,4093,1.71146
adaptive,unknown,64,2,0.00267955,126.667,34.5939,133.464,146.359,165.277,233.816,1374.62,1498.93,4096,1.72781
adaptive,unknown,64,3,0.00268323,126.06,26.3082,132.911,144.633,159.318,237.813,1373.91,1495.07,4096,1.7226
adaptive,unknown,64,4,0.00268308,127.782,42.7152,132.79,145.755,164.057,705.774,1372.93,1488.78,4094,1.72281
adaptive,unknown,64,5,0.00266565,128.945,30.2061,133.545,145.828,162.068,268.388,1376.14,1492.81,4095,1.73642
adaptive,unknown,64,6,0.00266771,124.812,43.8108,132.923,145.327,164.587,224.525,1376.46,1513.63,4095,1.72652
adaptive,unknown,64,7,0.00267441,127.926,21.7281,133.177,145.551,161.728,217.136,1375.9,1485.44,4096,1.73588
adaptive,unknown,64,8,0.00267,128.765,27.8119,133.295,146.535,161.889,218.505,1374.96,1479.11,4096,1.73537
adaptive,unknown,64,9,0.00267129,130.087,65.1032,133.168,145.546,161.975,985.529,1374.9,1467.9,4123,1.73039
adaptive,unknown,64,10,0.00267468,126.504,35.7152,132.314,146.272,170.898,518.39,1374.71,1495.42,4110,1.72813
adaptive,unknown,64,11,0.00267355,129.417,55.7814,133.055,145.923,167.27,512.528,1375.23,1486.02,4095,1.72633
adaptive,unknown,64,12,0.00270275,124.354,39.3411,132.272,144.896,163.327,349.211,1371.56,1501.46,4098,1.70331
adaptive,unknown,64,13,0.00271402,125.069,25.3059,132.67,145.472,161.733,223.634,1369.51,1494.52,4097,1.69274
adaptive,unknown,64,14,0.00269534,123.123,39.4498,132.589,145.231,162.057,550.045,1372.31,1514.09,4103,1.70169
adaptive,unknown,64,15,0.00267993,121.581,42.7526,132.16,144.714,165.793,251.354,1374.74,1522.59,4095,1.70292
adaptive,unknown,256,1,0.0107559,123.65,26.6351,131.602,145.157,158.357,189.368,1373.22,1499.85,1024,1.70674
adaptive,unknown,256,2,0.0107141,124.759,28.2512,132.173,146.026,161.87,263.155,1374.58,1506.9,1032,1.72518
adaptive,unknown,256,3,0.0107213,124.135,25.9811,131.176,142.987,160.096,199.113,1374.05,1510.25,1026,1.72981
adaptive,unknown,256,4,0.0108106,122.081,29.4927,132.005,144.84,161.374,189.854,1370.89,1500.47,1027,1.69847
adaptive,unknown,256,5,0.0108344,121.633,32.5955,132.246,144.153,156.695,285.79,1370.14,1509.38,1024,1.69255
adaptive,unknown,256,6,0.0108824,117.63,33.7062,131.016,144.579,158.421,193.173,1366.77,1511.27,1024,1.68428
adaptive,unknown,256,7,0.0107898,119.968,33.0385,131.493,142.919,159.505,223.26,1372.26,1512.93,1033,1.71665
adaptive,unknown,256,8,0.0106953,125.614,24.8039,130.776,145.072,175.598,221.486,1376.75,1486.17,1024,1.74292
adaptive,unknown,256,9,0.0107528,125.152,23.7571,131.426,144.045,162.358,220.767,1371.2,1476.77,1024,1.72474
adaptive,unknown,256,10,0.0107455,125.161,25.5841,130.992,145.951,170.041,270.436,1373.2,1473.35,1025,1.73369
adaptive,unknown,256,11,0.0106518,125.406,26.4549,132.523,145.871,161.569,179.16,1376.81,1501.46,1031,1.75389
adaptive,unknown,256,12,0.0107466,125.941,46.2165,131.384,145.171,168.833,962.692,1371.33,1491.69,1024,1.71863
adaptive,unknown,256,13,0.0108046,124.306,50.1143,131.182,143.664,163.405,221.547,1370.54,1484.86,1023,1.69877
adaptive,unknown,256,14,0.0107089,127.733,76.4613,131.745,144.098,161.989,472.966,1374.98,1478.42,1036,1.73011
adaptive,unknown,256,15,0.0107441,126.858,21.8024,132.493,144.076,160.51,182.806,1374.18,1481.4,1024,1.73059
adaptive,unknown,1024,1,0.0431915,125.226,25.143,132.672,147.672,158.167,174.381,1374.36,1483.18,259,1.76838
adaptive,unknown,1024,2,0.0433548,122.555,27.7962,131.288,143.721,162.422,217.314,1369.9,1490.29,256,1.72644
adaptive,unknown,1024,3,0.0433626,121.78,28.6023,131.217,143.092,172.714,201.524,1366.55,1486.47,260,1.72281
adaptive,unknown,1024,4,0.0431763,125.476,23.0045,131.902,143.64,176.882,209.682,1372.3,1459.77,260,1.74997
adaptive,unknown,1024,5,0.0433731,124.562,24.2833,131.523,144.399,152.982,213.919,1369.51,1461.15,257,1.73047
adaptive,unknown,1024,6,0.0430425,125.074,23.2433,131.846,145.377,169.748,179.848,1373.51,1489.97,256,1.75155
adaptive,unknown,1024,7,0.0432671,125.217,22.4354,132.061,142.457,159.457,173.886,1371.66,1463.56,256,1.74991
adaptive,unknown,1024,8,0.0429729,125.825,23.9025,132.067,143.36,160.239,188.578,1375.5,1522.25,257,1.76739
adaptive,unknown,1024,9,0.0430923,123.189,25.8028,131.788,143.143,153.394,159.281,1372.91,1489.36,258,1.7466
adaptive,unknown,1024,10,0.0428182,125.914,25.952,132.997,144.49,156.88,177.237,1375.82,1488.14,256,1.76707
adaptive,unknown,1024,11,0.0428003,128.237,108.585,131.395,144.057,188.107,1788.07,1377.14,1517.28,268,1.73104
adaptive,unknown,1024,12,0.042833,126.26,24.7361,132.121,147.553,155.087,203.772,1374.49,1475.83,256,1.77649
adaptive,unknown,1024,13,0.0431905,123.692,28.4178,132.585,146.104,155.773,198.534,1371.47,1502.03,260,1.7644
adaptive,unknown,1024,14,0.0434377,126.664,22.7319,132.574,146.206,176.753,181.529,1368.95,1454.5,256,1.73375
adaptive,unknown,1024,15,0.0435224,122.911,26.1596,131.442,142.325,147.409,241.671,1365.65,1478.36,261,1.71235
adaptive,unknown,4096,1,0.169802,122.273,60.5373,122.255,142.377,185.312,1226.83,1379.9,1498.86,512,1.8056
adaptive,unknown,4096,2,0.170024,119.964,41.956,120.733,140.165,161.09,953.374,1383.69,1477.76,514,1.82277
adaptive,unknown,4096,3,0.169826,118.201,44.221,120.101,138.645,157.143,993.111,1381.49,1484.94,512,1.81432
adaptive,unknown,4096,4,0.170044,118.36,30.2941,120.331,140.026,157.632,606.005,1382.32,1485.66,512,1.81038
adaptive,unknown,4096,5,0.170442,118.913,37.3311,120.367,139.022,165.742,813.846,1378.67,1497.24,520,1.82649
adaptive,unknown,4096,6,0.169155,118.366,36.053,120.762,138.284,150.983,753.796,1385.18,1502.59,512,1.81835
adaptive,unknown,4096,7,0.168982,118.001,20.1768,120.439,140.15,158.027,168.722,1384.64,1473.42,512,1.83136
adaptive,unknown,4096,8,0.169185,119.901,20.0024,122.338,139.744,164.222,242.873,1379.73,1473.13,512,1.82388
adaptive,unknown,4096,9,0.17066,119.043,25.6866,120.486,141.102,162.421,494.018,1377.32,1468.4,512,1.81766
adaptive,unknown,4096,10,0.169144,118.044,20.1206,120.197,139.074,158.371,208.01,1383.84,1464.49,516,1.82294
adaptive,unknown,4096,11,0.169734,116.118,23.6328,119.618,138.298,166.44,242.425,1382.77,1479.55,520,1.82722
adaptive,unknown,4096,12,0.169208,118.463,19.7838,120.567,138.443,165.762,193.223,1380.39,1477.39,512,1.82169
adaptive,unknown,4096,13,0.169118,115.902,20.759,119.146,137.595,157.927,174.016,1382.46,1475.07,512,1.8269
adaptive,unknown,4096,14,0.168753,119.672,63.6963,119.521,139.153,167.043,1480.03,1384.77,1484.03,511,1.81752
adaptive,unknown,4096,15,0.169209,117.847,18.3941,120.168,137.009,150.666,182.292,1383.83,1472.68,512,1.82568
adaptive,unknown,16384,1,0.671296,99.8749,33.4131,97.635,138.588,169.387,368.484,1380.75,1495.94,129,1.99049
adaptive,unknown,16384,2,0.677201,99.6265,21.5803,98.607,129.068,144.069,242.428,1380.75,1472.14,128,2.06059
adaptive,unknown,16384,3,0.676231,96.4803,23.2726,97.901,130.365,141.843,155.299,1377.65,1507.59,129,2.09323
adaptive,unknown,16384,4,0.679045,100.785,24.2803,100.746,134.031,151.41,167.897,1371.91,1474.59,128,2.06206
adaptive,unknown,16384,5,0.686075,99.1807,24.8577,100.092,134.175,160.416,169.257,1362.41,1484.33,128,2.1007
adaptive,unknown,16384,6,0.667379,95.7981,20.1325,94.843,127.523,156.52,186.82,1396.59,1467.84,128,2.02105
adaptive,unknown,16384,7,0.667788,99.1591,24.8992,97.86,132.736,198.392,227.478,1388.07,1487.75,128,2.01664
adaptive,unknown,16384,8,0.675876,98.5932,21.6468,99.25,130.349,139.656,152.181,1379.44,1483.33,128,2.05967
adaptive,unknown,16384,9,0.672165,98.6841,19.6326,97.158,131.311,156.558,201.209,1388.78,1492.84,128,2.05398
adaptive,unknown,16384,10,0.677916,98.406,23.102,100.191,129.582,135.184,138.473,1375.88,1479.78,128,2.10272
adaptive,unknown,16384,11,0.67252,101.269,41.3637,98.179,133.313,183.506,483.486,1384.53,1487.04,132,2.06383
