wakeup_variant,regime,message_size_bytes,run,throughput_gbps,avg_latency_us,stddev_us,p50_us,p95_us,p99_us,p999_us,wakeup_latency_p50_us,wakeup_latency_p99_us,wakeups_triggered,cpu_us_per_msg
io_uring,unknown,64,1,0.00567893,11.7744,99.802,4.787,5.654,11.916,1001.13,658.512,669.188,4071,0.218364
io_uring,unknown,64,2,0.00563451,13.4197,126.735,4.883,5.69,11.925,2658.08,658.462,1309.78,4072,0.21752
io_uring,unknown,64,3,0.00566332,12.8943,110.698,4.843,5.673,12.135,1991.33,658.534,1309.23,4066,0.218146
io_uring,unknown,64,4,0.00562455,13.3054,130.992,4.876,5.685,11.769,2660.04,658.426,699.916,4074,0.21696
io_uring,unknown,64,5,0.00567436,12.6552,105.734,4.749,5.645,12.843,1004.5,658.526,1308.69,4064,0.217606
io_uring,unknown,64,6,0.00568052,10.594,82.6385,4.833,5.645,11.768,1000.88,658.389,666.168,4073,0.216829
io_uring,unknown,64,7,0.0056604,13.0103,110.6,4.728,5.636,12.065,1990.89,658.518,1315.52,4066,0.218365
io_uring,unknown,64,8,0.00561206,13.9159,133.328,4.786,5.641,11.941,2658.47,658.535,1317.54,4073,0.217768
io_uring,unknown,64,9,0.00567352,13.0938,111.932,4.803,5.837,14.526,1312.56,658.615,1222.15,4092,0.221633
io_uring,unknown,64,10,0.0056342,15.0928,126.675,4.881,11.095,81.015,2321.28,658.735,1314.04,4102,0.2411
io_uring,unknown,64,11,0.00552853,22.8222,239.624,4.862,9.434,61.105,3994.63,658.802,1319.56,4190,0.232936
io_uring,unknown,64,12,0.00565754,13.9362,119.712,4.874,10.815,81.742,2322.26,658.761,797.526,4126,0.239977
io_uring,unknown,64,13,0.00565469,12.2838,101.335,4.954,11.552,72.242,1706.72,658.643,783.154,4104,0.240488
io_uring,unknown,64,14,0.00565715,13.3148,115.756,4.939,10.054,65.769,1992.32,658.765,786.605,4091,0.23308
io_uring,unknown,64,15,0.00558467,15.3227,134.811,4.935,11.31,126.103,1810.01,658.637,1313.99,4079,0.244975
io_uring,unknown,256,1,0.0225078,17.1431,126.62,5.747,13.021,108.811,1992.4,657.553,1329.73,1018,0.272076
io_uring,unknown,256,2,0.0223502,19.5425,169.974,5.639,12.164,94.252,2663.96,657.437,1330.72,1019,0.281744
io_uring,unknown,256,3,0.0223632,16.0446,124.793,5.709,13.408,102.03,2114.72,657.223,774.121,1017,0.268636
io_uring,unknown,256,4,0.0222273,21.1462,188.695,5.665,13.092,105.448,3479.99,657.335,1638.78,1020,0.279315
io_uring,unknown,256,5,0.0225833,15.508,120.002,5.65,13.544,118.278,1992.71,657.269,1308.86,1019,0.268254
io_uring,unknown,256,6,0.0224352,20.3442,168.543,5.63,13.322,526.286,2634.34,657.425,1315.17,1020,0.276423
io_uring,unknown,256,7,0.0225294,19.3984,128.752,5.694,16.472,320.554,1990.12,657.586,1319.03,1022,0.296784
io_uring,unknown,256,8,0.0224941,15.8044,135.789,5.605,13.096,75.388,2625.89,657.297,800.194,1020,0.265532
io_uring,unknown,256,9,0.0223869,21.7962,169.728,5.583,14.567,346.25,2656.57,657.596,1323.27,1016,0.286992
io_uring,unknown,256,10,0.0221814,17.855,157.663,5.598,12.97,116.94,2005.48,657.336,1320.73,1018,0.272508
io_uring,unknown,256,11,0.022384,21.5435,156.952,5.767,20.834,190.111,2435.91,657.24,1642.28,1015,0.28296
io_uring,unknown,256,12,0.0225328,16.2779,149.385,5.618,8.369,109.418,2662.17,657.385,917.819,1019,0.269507
io_uring,unknown,256,13,0.0228323,10.4642,66.5776,5.682,8.495,44.763,996.421,657.763,682.353,1022,0.252357
io_uring,unknown,256,14,0.0224707,14.4257,133.109,5.579,7.576,78.404,1999.85,657.45,1211.78,1021,0.25796
io_uring,unknown,256,15,0.0225826,11.7847,128.667,5.509,6.476,11.958,2670.97,657.419,674.582,1029,0.24584
io_uring,unknown,1024,1,0.0901273,29.6258,203.611,7.57,13.356,990.263,2875.45,654.654,1630.06,252,0.326372
io_uring,unknown,1024,2,0.090126,25.4921,197.116,7.542,12.956,668.294,2941.54,654.234,1330.55,252,0.330136
io_uring,unknown,1024,3,0.0866988,31.4402,272.157,7.6,10.311,74.967,3479.97,654.276,2990.24,256,0.318736
