wakeup_variant,regime,message_size_bytes,run,throughput_gbps,avg_latency_us,stddev_us,p50_us,p95_us,p99_us,p999_us,wakeup_latency_p50_us,wakeup_latency_p99_us,wakeups_triggered,cpu_us_per_msg
io_uring,unknown,64,1,0.00265457,127.348,34.9522,134.856,148.414,161.601,226.811,1441.28,1572.58,4117,0.941295
io_uring,unknown,64,2,0.0026563,127.651,44.0177,134.881,149.332,166.579,340.143,1441.08,1573.64,4121,0.938187
io_uring,unknown,64,3,0.00265449,130.017,28.0273,135.173,149.161,164.542,253.514,1441.93,1552.37,4099,0.95743
io_uring,unknown,64,4,0.0026641,126.756,33.1406,134.735,147.566,163.195,219.734,1440.89,1574.66,4096,0.936964
io_uring,unknown,64,5,0.00265295,126.618,43.7128,134.873,148.773,162.945,199.157,1440.81,1573.13,4098,0.932868
io_uring,unknown,64,6,0.00264745,130.275,45.1617,135.217,149.567,172.735,410.556,1442.6,1558.57,4097,0.947361
io_uring,unknown,64,7,0.00266008,128.882,54.3373,134.97,150.415,172.205,1027.72,1440.58,1574.7,4122,0.934438
io_uring,unknown,64,8,0.00267975,128.406,38.1963,134.885,149.337,168.028,243.822,1438.92,1565.56,4095,0.920774
io_uring,unknown,64,9,0.00267169,125.722,47.982,134.608,149.104,168.458,821.514,1439.28,1591.08,4095,0.90959
io_uring,unknown,64,10,0.00266791,126.28,36.3205,134.019,149.254,170.86,472.059,1440.95,1574.23,4100,0.920074
io_uring,unknown,64,11,0.00265711,130.275,52.1548,134.825,149.435,166.842,865.85,1441.32,1564.86,4097,0.939945
io_uring,unknown,64,12,0.00266169,129.804,44.1971,134.992,150.212,170.39,844.653,1440.92,1572.85,4100,0.940961
io_uring,unknown,64,13,0.00266019,130.04,36.9384,135.235,148.862,164.003,354.008,1440.86,1563.85,4107,0.952261
io_uring,unknown,64,14,0.0026581,129.327,35.0596,134.805,149.999,171.384,384.238,1441.33,1564.21,4102,0.95041
io_uring,unknown,64,15,0.00266121,126.231,38.3519,133.8,148.32,167.756,241.328,1441.62,1570.01,4111,0.935812
io_uring,unknown,256,1,0.0106376,126.676,26.9462,133.832,148.04,163.455,247.465,1442.82,1564.48,1025,0.945104
io_uring,unknown,256,2,0.0106802,128.034,24.5948,134.611,149.557,160.025,186.878,1440.41,1546.96,1024,0.958867
io_uring,unknown,256,3,0.0106739,128.844,25.2261,134.832,148.755,164.024,260.648,1439.24,1560.44,1024,0.955171
io_uring,unknown,256,4,0.0105901,122.612,45.2762,133.884,148.309,162.487,205.899,1441,1575.18,1027,0.937468
io_uring,unknown,256,5,0.0106376,127.452,46.6914,134.16,151.353,166.333,225.554,1439.66,1580.32,1026,0.945535
io_uring,unknown,256,6,0.0106255,128.461,26.9378,135.145,151.092,170.085,206.749,1440.44,1563.78,1024,0.959332
io_uring,unknown,256,7,0.0106158,125.548,39.6036,134.521,148.009,163.256,221.126,1441.84,1575.22,1025,0.947952
io_uring,unknown,256,8,0.0105835,137.143,300.119,134.269,149.678,171.512,1094.68,1442.36,1576.03,1024,0.95178
