wakeup_variant,regime,message_size_bytes,run,throughput_gbps,avg_latency_us,stddev_us,p50_us,p95_us,p99_us,p999_us,wakeup_latency_p50_us,wakeup_latency_p99_us,wakeups_triggered,cpu_us_per_msg
futex,unknown,64,1,0.00267579,126.22,35.92,133.262,145.89,167.209,306.396,1433.31,1574.86,4102,0.805764
futex,unknown,64,2,0.00267036,124.915,43.8678,132.974,145.644,164.959,305.221,1433.77,1575.48,4098,0.799529
futex,unknown,64,3,0.00266416,130.164,34.2137,133.885,146.821,168.106,318.33,1434.67,1541.72,4095,0.832246
futex,unknown,64,4,0.00267199,129.283,50.9473,134.309,146.403,161.958,245.631,1433.58,1547.87,4094,0.826133
futex,unknown,64,5,0.00268581,129.253,49.6852,133.712,146.315,167.742,460.691,1431.7,1541.14,4106,0.809438
futex,unknown,64,6,0.00268523,123.249,38.3077,132.743,144.881,159.457,260.661,1432.14,1571.54,4096,0.801181
futex,unknown,64,7,0.00268664,125.854,31.0528,133.389,146.109,158.747,263.795,1432.6,1566.22,4096,0.802326
futex,unknown,64,8,0.00267242,129.433,28.5361,133.634,146.568,165.602,368.928,1434.59,1538.95,4096,0.819756
futex,unknown,64,9,0.00266614,132.505,55.9217,133.998,147.032,169.373,1236.61,1434.83,1534.24,4092,0.828361
futex,unknown,64,10,0.00266845,129.778,38.9547,133.452,147.134,168.853,752.389,1434.75,1549.38,4098,0.827014
futex,unknown,64,11,0.00267893,129.342,26.7624,133.837,147.466,169.834,385.932,1434.18,1536.01,4096,0.821903
futex,unknown,64,12,0.0026703,128.776,34.8279,132.58,146.571,169.403,334.845,1434.16,1549.96,4096,0.828723
futex,unknown,64,13,0.00267339,127.222,24.784,132.331,144.849,164.054,268.424,1433.59,1552.85,4096,0.819913
futex,unknown,64,14,0.00266931,129.366,49.7416,132.73,146.378,163.75,950.67,1434.14,1554.83,4095,0.828725
futex,unknown,64,15,0.00267583,130.402,54.2218,133.719,146.666,171.666,951.299,1433,1561.52,4094,0.822045
futex,unknown,256,1,0.0107603,123.192,47.5815,131.617,146.099,173.41,718.434,1433.03,1584.36,1029,0.804833
futex,unknown,256,2,0.0107437,126.057,42.6571,132.415,146.49,171.352,713.788,1431.81,1569.18,1024,0.812441
futex,unknown,256,3,0.0106608,129.968,43.0586,132.283,145.669,160.192,252.276,1435.84,1538.5,1023,0.844004
futex,unknown,256,4,0.0107169,129.505,30.3445,132.908,148.076,173.967,380.493,1431.1,1540.36,1024,0.828999
futex,unknown,256,5,0.0106703,129.718,63.2239,132.689,145.618,160.158,1458.39,1434.23,1549.63,1022,0.827145
futex,unknown,256,6,0.0106652,126.189,23.8262,132.62,145.377,158.849,178.957,1436.54,1539.97,1024,0.830606
futex,unknown,256,7,0.0107373,120.563,32.9704,132.12,145.204,158.975,185.057,1432.75,1569.17,1024,0.802092
futex,unknown,256,8,0.0107123,126.789,24.7164,133.195,145.97,159.408,188.451,1432.64,1552.63,1024,0.826562
futex,unknown,256,9,0.0107164,127.74,24.5864,133.645,148.436,168.203,199.222,1433.52,1541.72,1024,0.829043
futex,unknown,256,10,0.0107539,128.923,37.7762,133.21,147.336,164.123,286.078,1431.73,1546.48,1024,0.830963
