wakeup_variant,regime,message_size_bytes,run,throughput_gbps,avg_latency_us,stddev_us,p50_us,p95_us,p99_us,p999_us,wakeup_latency_p50_us,wakeup_latency_p99_us,wakeups_triggered,cpu_us_per_msg
spin_backoff,unknown,64,1,0.0144951,0.226963,0.247669,0.211,0.388,0.429,1.243,0.094,0.175,5477,4.11168
spin_backoff,unknown,64,2,0.0144982,0.228903,0.203637,0.212,0.389,0.438,0.729,0.094,0.096,4847,4.11082
spin_backoff,unknown,64,3,0.0144983,0.228211,0.159007,0.212,0.39,0.438,0.912,0.094,0.097,4972,4.11059
spin_backoff,unknown,64,4,0.0144988,0.239209,0.33662,0.212,0.394,0.447,1.542,0.094,0.096,4954,4.1106
spin_backoff,unknown,64,5,0.0144956,0.231749,0.276054,0.212,0.388,0.431,1.317,0.094,0.104,5469,4.11156
spin_backoff,unknown,64,6,0.0144989,0.23066,0.388297,0.211,0.387,0.414,0.799,0.094,0.105,5029,4.11059
spin_backoff,unknown,64,7,0.0144985,0.226056,0.141918,0.211,0.389,0.412,0.756,0.094,0.096,5107,4.1108
spin_backoff,unknown,64,8,0.0144974,0.228217,0.348281,0.211,0.384,0.409,1.066,0.094,0.097,4856,4.11101
spin_backoff,unknown,64,9,0.0144985,0.232639,0.274932,0.212,0.392,0.466,1.968,0.094,0.176,5078,4.11087
spin_backoff,unknown,64,10,0.0144982,0.230185,0.263282,0.211,0.388,0.425,2.021,0.094,0.099,5330,4.11073
spin_backoff,unknown,64,11,0.0144979,0.231442,0.270947,0.212,0.391,0.442,0.765,0.094,0.096,5272,4.1109
spin_backoff,unknown,64,12,0.0144995,0.234841,0.414061,0.212,0.388,0.419,5.67,0.094,0.096,5048,4.11037
spin_backoff,unknown,64,13,0.0144986,0.231068,0.338846,0.211,0.388,0.412,0.718,0.094,0.097,5133,4.11066
spin_backoff,unknown,64,14,0.0144983,0.224221,0.11612,0.211,0.387,0.42,0.752,0.094,0.096,5330,4.11076
spin_backoff,unknown,64,15,0.0144973,0.234337,0.38945,0.212,0.39,0.44,0.769,0.094,0.103,5062,4.111
spin_backoff,unknown,256,1,0.0580061,0.619359,0.569447,0.478,1.297,1.602,4.001,0.094,0.104,781,4.10968
spin_backoff,unknown,256,2,0.0580138,0.642841,0.417319,0.555,1.364,1.63,1.987,0.094,0.096,747,4.10944
spin_backoff,unknown,256,3,0.0580195,0.681797,0.507029,0.629,1.396,1.648,2.064,0.094,0.103,731,4.10907
spin_backoff,unknown,256,4,0.0580095,0.766156,1.04955,0.673,1.432,1.689,25.854,0.094,0.096,777,4.10958
spin_backoff,unknown,256,5,0.058009,0.649013,0.640949,0.546,1.354,1.605,4.88,0.094,0.104,701,4.10963
spin_backoff,unknown,256,6,0.0580111,0.582863,0.419221,0.452,1.312,1.622,3.502,0.094,0.096,795,4.10973
spin_backoff,unknown,256,7,0.0580091,0.601866,0.464973,0.464,1.309,1.556,2.291,0.094,0.096,720,4.1098
spin_backoff,unknown,256,8,0.0580179,0.659593,0.445362,0.58,1.395,1.658,2.532,0.094,0.096,760,4.10922
spin_backoff,unknown,256,9,0.0580031,0.602657,0.48692,0.465,1.296,1.586,2.773,0.094,0.103,764,4.11027
spin_backoff,unknown,256,10,0.0579933,0.697916,0.508917,0.648,1.412,1.662,3.664,0.094,0.096,752,4.11079
spin_backoff,unknown,256,11,0.0580326,0.674072,1.03656,0.563,1.349,1.625,19.304,0.094,0.101,769,4.10799
spin_backoff,unknown,256,12,0.058014,0.649791,0.542907,0.558,1.361,1.619,2.418,0.094,0.096,770,4.10927
spin_backoff,unknown,256,13,0.0580154,0.708664,0.495972,0.659,1.415,1.656,2.858,0.094,0.096,762,4.10861
spin_backoff,unknown,256,14,0.058009,0.66545,0.505722,0.59,1.369,1.611,4.712,0.094,0.096,753,4.1095
spin_backoff,unknown,256,15,0.0580392,0.716547,0.687775,0.655,1.406,1.664,7.027,0.094,0.103,729,4.10756
spin_backoff,unknown,1024,1,0.232464,2.5901,1.27174,2.742,4.109,4.496,14.871,0.094,0.096,195,4.10196
spin_backoff,unknown,1024,2,0.23181,2.48074,1.2238,2.573,3.977,4.59,11.32,0.094,0.117,206,4.1136
spin_backoff,unknown,1024,3,0.232121,2.55349,1.26204,2.704,3.983,4.392,15.214,0.094,0.096,190,4.10801
spin_backoff,unknown,1024,4,0.231543,2.56663,1.17579,2.733,4.077,4.569,9.863,0.094,0.096,203,4.11815
spin_backoff,unknown,1024,5,0.231893,2.53893,1.14944,2.693,4.114,4.465,7.788,0.094,0.116,195,4.11272
spin_backoff,unknown,1024,6,0.232268,2.55876,1.1577,2.729,4.089,4.567,8.286,0.094,0.096,196,4.10612
spin_backoff,unknown,1024,7,0.23193,2.53905,1.12668,2.714,3.999,4.484,6.707,0.094,0.096,202,4.11016
spin_backoff,unknown,1024,8,0.232329,2.6238,1.59551,2.745,4.098,4.51,23.336,0.094,0.096,198,4.10523
spin_backoff,unknown,1024,9,0.231418,2.48059,1.15214,2.589,4,4.578,8.645,0.094,0.096,203,4.12113
