wakeup_variant,regime,message_size_bytes,run,throughput_gbps,avg_latency_us,stddev_us,p50_us,p95_us,p99_us,p999_us,wakeup_latency_p50_us,wakeup_latency_p99_us,wakeups_triggered,cpu_us_per_msg
spin_backoff,unknown,64,1,0.00557281,0.333921,0.17225,0.349,0.644,0.689,1.015,0.094,0.096,95434,10.6948
spin_backoff,unknown,64,2,0.00556862,0.323149,0.15867,0.342,0.643,0.689,0.976,0.094,0.096,98006,10.7028
spin_backoff,unknown,64,3,0.00557039,0.321883,0.149709,0.343,0.643,0.688,0.988,0.094,0.096,97334,10.6994
spin_backoff,unknown,64,4,0.00557059,0.323735,0.168225,0.342,0.644,0.69,1.032,0.094,0.096,95141,10.6989
spin_backoff,unknown,64,5,0.00557536,0.325792,0.267941,0.341,0.644,0.687,0.998,0.094,0.096,91529,10.6899
spin_backoff,unknown,64,6,0.00557361,0.323878,0.162795,0.341,0.645,0.688,0.991,0.094,0.096,92076,10.6932
spin_backoff,unknown,64,7,0.00557627,0.323108,0.159848,0.334,0.645,0.692,1.073,0.094,0.096,90022,10.6879
spin_backoff,unknown,64,8,0.00557931,0.322428,0.214364,0.308,0.644,0.686,1.037,0.094,0.096,87943,10.6822
spin_backoff,unknown,64,9,0.00557001,0.323693,0.166372,0.341,0.645,0.691,0.967,0.094,0.096,93782,10.7001
spin_backoff,unknown,64,10,0.0055695,0.328247,0.179806,0.345,0.645,0.691,1.079,0.094,0.096,94223,10.7012
spin_backoff,unknown,64,11,0.0055682,0.325431,0.16758,0.343,0.645,0.692,1.022,0.094,0.096,96886,10.7036
spin_backoff,unknown,64,12,0.00557412,0.326604,0.270575,0.338,0.645,0.693,1.201,0.094,0.096,90834,10.6919
spin_backoff,unknown,64,13,0.00557584,0.322651,0.163697,0.333,0.644,0.689,1.072,0.094,0.096,90356,10.6889
spin_backoff,unknown,64,14,0.00557664,0.324991,0.150685,0.343,0.645,0.691,0.956,0.094,0.096,89600,10.6873
spin_backoff,unknown,64,15,0.00557618,0.324765,0.207068,0.341,0.644,0.689,1.019,0.094,0.096,90458,10.6882
spin_backoff,unknown,256,1,0.0222775,0.534915,0.334674,0.453,1.073,1.424,2.391,0.094,0.096,4593,10.701
spin_backoff,unknown,256,2,0.0222818,0.537112,0.446758,0.45,1.057,1.434,3.279,0.094,0.096,4641,10.6998
spin_backoff,unknown,256,3,0.0222931,0.549085,0.497693,0.454,1.095,1.429,3.67,0.094,0.096,4476,10.6936
spin_backoff,unknown,256,4,0.0222728,0.539282,0.497406,0.449,1.063,1.48,5,0.094,0.096,4677,10.7032
spin_backoff,unknown,256,5,0.0222765,0.550356,0.442354,0.458,1.091,1.462,3.047,0.094,0.096,4512,10.7022
spin_backoff,unknown,256,6,0.0222688,0.535191,0.340424,0.451,1.065,1.488,3.078,0.094,0.096,4768,10.705
spin_backoff,unknown,256,7,0.0222742,0.547432,0.674544,0.451,1.073,1.494,3.849,0.094,0.101,4756,10.7028
spin_backoff,unknown,256,8,0.0223034,0.579075,0.365077,0.465,1.264,1.576,3.511,0.094,0.169,4602,10.6892
spin_backoff,unknown,256,9,0.0223077,0.540251,0.329038,0.454,1.089,1.494,2.608,0.094,0.104,4575,10.6863
spin_backoff,unknown,256,10,0.0223093,0.558158,0.524835,0.456,1.157,1.53,3.67,0.094,0.102,4676,10.6857
spin_backoff,unknown,256,11,0.0223171,0.543653,0.33243,0.454,1.086,1.494,3.166,0.094,0.096,4363,10.6827
spin_backoff,unknown,256,12,0.0222989,0.544535,0.311692,0.454,1.099,1.491,2.958,0.094,0.096,4333,10.6905
spin_backoff,unknown,256,13,0.0222901,0.546523,0.392528,0.453,1.093,1.497,4.259,0.094,0.103,4637,10.6956
spin_backoff,unknown,256,14,0.0223102,0.545275,0.338543,0.456,1.084,1.483,2.589,0.094,0.096,4471,10.6856
spin_backoff,unknown,256,15,0.0222714,0.531577,0.402745,0.449,1.058,1.455,3.025,0.094,0.096,4821,10.7039
spin_backoff,unknown,1024,1,0.0894201,4.58604,2.76775,4.106,10.122,12.731,16.298,0.094,0.193,258,10.6643
spin_backoff,unknown,1024,2,0.089312,4.80704,3.02592,4.147,10.849,13.891,16.925,0.094,0.191,256,10.6768
spin_backoff,unknown,1024,3,0.0892429,4.72913,2.86091,4.075,10.247,13.198,23.46,0.094,0.096,246,10.6865
spin_backoff,unknown,1024,4,0.0892802,4.6268,2.78235,4.036,10.117,12.747,19.512,0.094,0.096,246,10.6813
spin_backoff,unknown,1024,5,0.0892897,4.5819,2.74259,4.018,10.083,12.518,17.167,0.094,0.096,246,10.6792
spin_backoff,unknown,1024,6,0.0893896,4.74605,2.91427,4.088,10.445,13.392,20.827,0.094,0.096,246,10.6677
spin_backoff,unknown,1024,7,0.0893829,4.75389,2.88229,4.095,10.473,13.524,17.279,0.094,0.096,248,10.6681
spin_backoff,unknown,1024,8,0.089295,4.5936,2.7283,4.053,10.102,12.384,15.245,0.094,0.118,255,10.679
spin_backoff,unknown,1024,9,0.0893563,4.70372,2.96554,4.023,10.357,12.72,26.84,0.094,0.096,248,10.6709
spin_backoff,unknown,1024,10,0.0894356,4.61447,2.76596,4.043,10.11,12.578,19.676,0.094,0.096,245,10.6628
spin_backoff,unknown,1024,11,0.0893749,4.68052,2.90167,3.998,10.462,13.273,18.698,0.094,0.096,254,10.6708
spin_backoff,unknown,1024,12,0.0893317,4.51429,2.69807,3.992,10.068,12.185,15.374,0.094,0.096,249,10.6749
spin_backoff,unknown,1024,13,0.0894488,4.75335,3.35896,4.135,10.44,13.573,32.633,0.094,0.204,255,10.6597
spin_backoff,unknown,1024,14,0.0892822,4.68539,2.82859,4.105,10.347,12.798,16.588,0.094,0.104,240,10.6816
spin_backoff,unknown,1024,15,0.0893731,4.68775,2.83654,4.078,10.331,13.383,17.738,0.094,0.096,245,10.67
spin_backoff,unknown,4096,1,0.350912,4.31002,2.81188,3.353,11.449,14.381,18.871,0.094,0.116,515,10.8697
spin_backoff,unknown,4096,2,0.349726,4.45066,2.90175,3.417,11.754,14.517,18.056,0.094,0.117,541,10.9069
