wakeup_variant,regime,message_size_bytes,run,throughput_gbps,avg_latency_us,stddev_us,p50_us,p95_us,p99_us,p999_us,wakeup_latency_p50_us,wakeup_latency_p99_us,wakeups_triggered,cpu_us_per_msg
spin_backoff,unknown,64,1,0.00280985,0.228085,0.0912771,0.213,0.39,0.429,1.175,0.094,0.192,9411,21.2107
spin_backoff,unknown,64,2,0.00281272,0.229991,0.141476,0.213,0.391,0.427,1.416,0.094,0.193,9594,21.1889
spin_backoff,unknown,64,3,0.00281425,0.272622,2.7694,0.213,0.391,0.424,0.786,0.094,0.193,9797,21.1778
spin_backoff,unknown,64,4,0.00281178,0.227307,0.0766549,0.213,0.39,0.42,0.76,0.094,0.194,8909,21.1962
spin_backoff,unknown,64,5,0.0028104,0.227806,0.0889619,0.213,0.39,0.428,0.921,0.094,0.193,9374,21.2066
spin_backoff,unknown,64,6,0.00281562,0.228796,0.0867096,0.213,0.39,0.428,0.765,0.094,0.192,9902,21.1672
spin_backoff,unknown,64,7,0.00281074,0.231821,0.175278,0.213,0.39,0.432,0.961,0.094,0.194,9942,21.2041
spin_backoff,unknown,64,8,0.00280736,0.228414,0.105569,0.213,0.389,0.425,0.921,0.094,0.194,9331,21.2298
spin_backoff,unknown,64,9,0.00280482,0.225767,0.0772866,0.213,0.389,0.42,0.738,0.094,0.195,9141,21.2487
spin_backoff,unknown,64,10,0.00280871,0.22869,0.0886634,0.213,0.39,0.428,0.848,0.094,0.195,9946,21.2194
spin_backoff,unknown,64,11,0.0028076,0.231831,0.286996,0.213,0.389,0.421,0.948,0.094,0.194,9100,21.2278
spin_backoff,unknown,64,12,0.00280984,0.226864,0.0832705,0.213,0.389,0.425,0.803,0.094,0.193,9382,21.2107
spin_backoff,unknown,64,13,0.00280587,0.231734,0.20321,0.213,0.39,0.43,2.287,0.094,0.194,9239,21.2409
spin_backoff,unknown,64,14,0.00280962,0.240304,0.67333,0.213,0.389,0.418,1.834,0.094,0.196,9187,21.2123
spin_backoff,unknown,64,15,0.00280583,0.233814,0.377579,0.213,0.39,0.419,0.776,0.094,0.195,9279,21.2413
spin_backoff,unknown,256,1,0.011238,0.278621,0.141227,0.253,0.461,0.513,2.444,0.094,0.196,3092,21.2132
spin_backoff,unknown,256,2,0.0112488,0.279298,0.155983,0.257,0.461,0.718,2.381,0.094,0.192,3469,21.1926
spin_backoff,unknown,256,3,0.0112499,0.278835,0.279359,0.256,0.46,0.542,2.831,0.094,0.196,3506,21.191
spin_backoff,unknown,256,4,0.0112051,0.277089,0.188404,0.255,0.461,0.51,2.591,0.094,0.192,3450,21.2756
spin_backoff,unknown,256,5,0.0112064,0.280046,0.33365,0.256,0.464,0.636,2.284,0.094,0.196,3700,21.2729
spin_backoff,unknown,256,6,0.0112086,0.268625,0.256865,0.255,0.427,0.484,1.266,0.094,0.195,3415,21.2693
spin_backoff,unknown,256,7,0.0112568,0.270433,0.115566,0.253,0.452,0.5,1.283,0.094,0.196,3212,21.178
spin_backoff,unknown,256,8,0.011187,0.279447,0.24396,0.253,0.454,0.646,4.141,0.094,0.197,3231,21.3098
spin_backoff,unknown,256,9,0.0112033,0.269591,0.146227,0.252,0.448,0.486,3.099,0.094,0.195,3100,21.2789
spin_backoff,unknown,256,10,0.0111966,0.269978,0.238127,0.251,0.444,0.494,2.644,0.094,0.195,3130,21.2921
spin_backoff,unknown,256,11,0.011197,0.272781,0.111344,0.254,0.461,0.536,1.996,0.094,0.196,3619,21.2907
spin_backoff,unknown,256,12,0.0111869,0.270275,0.124548,0.252,0.452,0.505,2.293,0.094,0.194,3146,21.31
spin_backoff,unknown,256,13,0.0111925,0.282638,0.429045,0.253,0.452,0.513,4.929,0.094,0.196,3085,21.2995
spin_backoff,unknown,256,14,0.0112656,0.280437,0.128555,0.257,0.466,0.75,1.917,0.094,0.197,3407,21.1614
spin_backoff,unknown,256,15,0.011266,0.272997,0.157249,0.256,0.438,0.658,2.954,0.094,0.196,3519,21.1588
spin_backoff,unknown,1024,1,0.0450721,2.24135,1.28933,2.255,3.626,7.758,13.848,0.15,0.202,262,21.1556
spin_backoff,unknown,1024,2,0.0451055,2.24586,1.24831,2.268,3.614,8.012,12.212,0.149,0.197,266,21.1405
spin_backoff,unknown,1024,3,0.0451123,2.3056,1.55709,2.248,3.934,10.166,15.797,0.15,0.197,259,21.1381
spin_backoff,unknown,1024,4,0.0454911,2.36036,1.41076,2.28,4.439,8.307,11.011,0.095,0.199,267,20.9632
spin_backoff,unknown,1024,5,0.0455144,2.33507,1.4519,2.28,3.835,9.273,14.535,0.095,0.2,266,20.9512
spin_backoff,unknown,1024,6,0.0475982,4.78588,2.73223,4.282,10.318,13.24,16.901,0.094,0.182,254,20.0355
spin_backoff,unknown,1024,7,0.0475901,4.61797,2.6247,4.219,9.857,12.972,17.043,0.094,0.203,260,20.0359
spin_backoff,unknown,1024,8,0.0475852,4.52014,2.53428,4.144,9.573,12.599,16.405,0.094,0.212,253,20.039
spin_backoff,unknown,1024,9,0.045414,2.38804,1.47387,2.313,4.433,9.363,13.014,0.116,0.199,262,20.997
spin_backoff,unknown,1024,10,0.0454867,2.4444,1.63205,2.322,4.563,9.493,15.95,0.095,0.201,261,20.9636
spin_backoff,unknown,1024,11,0.0474871,4.26723,2.68769,4.006,9.418,13.529,19.302,0.094,0.181,274,20.082
spin_backoff,unknown,1024,12,0.0457112,2.38627,1.4721,2.329,4.328,9.333,13.339,0.095,0.197,281,20.8613
spin_backoff,unknown,1024,13,0.0451986,2.25324,1.31791,2.272,3.524,8.331,14.427,0.118,0.2,267,21.0978
spin_backoff,unknown,1024,14,0.0455584,2.37184,1.32982,2.32,4.271,8.222,11.054,0.147,0.204,265,20.931
spin_backoff,unknown,1024,15,0.0455401,2.39881,1.56678,2.34,3.993,9.814,15.986,0.148,0.197,263,20.939
spin_backoff,unknown,4096,1,0.177951,3.08233,1.16199,3.185,4.124,5.49,18.488,0.149,0.202,528,21.4347
spin_backoff,unknown,4096,2,0.17869,3.10918,1.20088,3.191,4.152,6.469,16.214,0.149,0.197,520,21.3455
spin_backoff,unknown,4096,3,0.179183,3.12698,1.23585,3.181,4.177,8.872,15.488,0.149,0.199,522,21.2876
spin_backoff,unknown,4096,4,0.178567,3.05905,1.06106,3.177,4.119,5.348,15.338,0.149,0.2,542,21.3605
spin_backoff,unknown,4096,5,0.177756,3.08984,1.1259,3.196,4.126,5.686,14.816,0.15,0.197,529,21.457
spin_backoff,unknown,4096,6,0.178458,3.05066,0.961932,3.176,4.077,4.772,12.29,0.15,0.201,515,21.3746
spin_backoff,unknown,4096,7,0.178155,3.08436,1.07076,3.185,4.114,6.297,13.282,0.15,0.209,533,21.4088
spin_backoff,unknown,4096,8,0.179681,3.14096,1.30251,3.18,4.2,8.892,17.018,0.149,0.204,540,21.2288
spin_backoff,unknown,4096,9,0.179112,3.16613,1.35962,3.183,4.213,9.96,16.144,0.149,0.206,551,21.2962
spin_backoff,unknown,4096,10,0.178115,3.04365,0.955791,3.179,4.084,4.772,12.489,0.149,0.2,539,21.415
spin_backoff,unknown,4096,11,0.179186,3.05418,1.01568,3.17,4.099,5.569,13.331,0.149,0.199,549,21.287
spin_backoff,unknown,4096,12,0.178595,3.10986,1.1068,3.194,4.152,6.997,13.565,0.149,0.2,522,21.3571
spin_backoff,unknown,4096,13,0.177676,3.04992,1.02168,3.18,4.086,4.851,13.471,0.149,0.199,569,21.4671
spin_backoff,unknown,4096,14,0.17807,3.07606,1.06864,3.184,4.156,5.937,13.446,0.15,0.2,575,21.4209
