wakeup_variant,regime,message_size_bytes,run,throughput_gbps,avg_latency_us,stddev_us,p50_us,p95_us,p99_us,p999_us,wakeup_latency_p50_us,wakeup_latency_p99_us,wakeups_triggered,cpu_us_per_msg
io_uring_sqpoll,unknown,64,1,0.00299157,14.5275,126.657,5.531,6.096,16.134,2666.94,1258.47,1866.79,4100,0.219714
io_uring_sqpoll,unknown,64,2,0.00298734,14.9811,129.645,5.507,6.094,22.274,2192.05,1258.46,1935.9,4090,0.220231
io_uring_sqpoll,unknown,64,3,0.00299459,13.4704,100.231,5.466,6.091,194.546,1467.56,1258.45,1849.29,4094,0.219999
io_uring_sqpoll,unknown,64,4,0.00299421,14.2835,112.853,5.479,6.086,326.949,1660.38,1258.45,1987.45,4094,0.219682
io_uring_sqpoll,unknown,64,5,0.00299328,14.3071,114.882,5.506,6.096,115.959,2256.16,1258.44,1853.03,4100,0.220521
io_uring_sqpoll,unknown,64,6,0.0029907,15.3842,121.421,5.485,6.093,279.818,2067.68,1258.45,1991.01,4097,0.21992
io_uring_sqpoll,unknown,64,7,0.002999,13.7338,107.056,5.509,6.093,141.68,1467.44,1258.45,1846.16,4092,0.219999
io_uring_sqpoll,unknown,64,8,0.0029972,13.374,102.973,5.49,6.085,16.031,1658.95,1258.45,1794.61,4105,0.220273
io_uring_sqpoll,unknown,64,9,0.00299107,14.132,120.555,5.527,6.087,15.98,2343.38,1258.4,1922.41,4099,0.219938
io_uring_sqpoll,unknown,64,10,0.00299135,13.888,111.662,5.478,6.083,65.137,1932.46,1258.44,1863.42,4095,0.219862
io_uring_sqpoll,unknown,64,11,0.00299036,16.8211,193.198,5.51,6.092,14.942,2458.51,1258.47,1873.15,4096,0.220441
io_uring_sqpoll,unknown,64,12,0.00299071,14.5667,119.136,5.502,6.093,75.965,1752.47,1258.39,1976.12,4094,0.219733
io_uring_sqpoll,unknown,64,13,0.00299059,14.5133,115.112,5.511,6.091,79.169,1666.76,1258.44,1931.36,4096,0.220032
io_uring_sqpoll,unknown,64,14,0.00298481,15.9194,140.373,5.479,6.092,12.499,2402.62,1258.48,1985.28,4116,0.220919
io_uring_sqpoll,unknown,64,15,0.00299289,13.0013,96.7084,5.515,6.092,62.784,1595.24,1258.39,1928.65,4098,0.219781
io_uring_sqpoll,unknown,256,1,0.0120073,17.2497,139.723,6.122,6.788,268.005,2392.72,1257.17,1721.95,1022,0.245121
io_uring_sqpoll,unknown,256,2,0.0119596,16.3282,143.924,6.13,6.807,11.947,2408.36,1257.19,1918.84,1022,0.245542
io_uring_sqpoll,unknown,256,3,0.0119907,17.0841,121.84,6.142,6.806,461.059,1925.67,1257.24,1914.29,1022,0.245619
io_uring_sqpoll,unknown,256,4,0.0119703,17.9001,141.919,6.143,6.815,198.794,2467.7,1257.22,1989.46,1024,0.245401
io_uring_sqpoll,unknown,256,5,0.0119947,16.4657,119.644,6.108,6.787,190.638,1931.89,1257.23,1979.97,1021,0.245105
io_uring_sqpoll,unknown,256,6,0.011964,16.9853,142.296,6.134,6.804,192.343,2789.09,1257.26,1979.13,1022,0.245565
io_uring_sqpoll,unknown,256,7,0.0118901,15.2525,128.899,6.118,6.802,108.195,2374.13,1257.24,1988.26,1023,0.246602
io_uring_sqpoll,unknown,256,8,0.0119691,17.7235,169.959,6.074,6.755,10.648,2792.01,1257.21,1857.52,1029,0.246198
io_uring_sqpoll,unknown,256,9,0.0119873,13.636,117.128,6.089,6.752,10.72,1792.25,1257.25,1652.75,1022,0.245953
io_uring_sqpoll,unknown,256,10,0.0120122,14.8231,97.9037,6.097,6.776,190.64,1001.94,1257.31,1852.02,1023,0.245514
io_uring_sqpoll,unknown,256,11,0.0119168,18.0503,135.706,6.141,6.815,587.423,1704.58,1257.23,1987.88,1023,0.245307
io_uring_sqpoll,unknown,256,12,0.0119442,18.5893,149.827,6.142,6.79,128.78,2727.04,1257.25,2119.12,1020,0.245812
io_uring_sqpoll,unknown,256,13,0.0119761,13.7575,103.335,6.14,6.791,12.009,992.436,1257.21,1910.75,1024,0.245808
io_uring_sqpoll,unknown,256,14,0.0119588,16.2671,134.216,6.089,6.782,185.205,1992.26,1257.28,1975.26,1022,0.245662
