wakeup_variant,regime,message_size_bytes,run,throughput_gbps,avg_latency_us,stddev_us,p50_us,p95_us,p99_us,p999_us,wakeup_latency_p50_us,wakeup_latency_p99_us,wakeups_triggered,cpu_us_per_msg
adaptive,unknown,64,1,0.00553755,98.5269,59.1288,121.208,143.587,153.781,246.189,620.43,754.528,4255,1.4857
adaptive,unknown,64,2,0.00552958,92.28,65.4351,113.232,143.702,154.515,208.643,618.997,754.959,4219,1.50226
adaptive,unknown,64,3,0.00553372,89.2516,58.3909,109.374,143.627,154.049,220.644,616.282,755.284,4241,1.50429
adaptive,unknown,64,4,0.00554577,98.3373,47.2376,120.226,143.437,152.769,197.062,620.944,754.187,4131,1.49329
adaptive,unknown,64,5,0.00554138,94.0641,54.3656,115.074,143.854,154.775,244.975,618.14,755.098,4190,1.49741
adaptive,unknown,64,6,0.0055394,91.5627,52.1309,111.763,143.823,153.806,188.436,617.847,753.93,4219,1.50285
adaptive,unknown,64,7,0.00554989,97.9975,47.6595,120.782,143.586,154.739,197.794,621.929,753.567,4152,1.48726
adaptive,unknown,64,8,0.00554407,94.789,51.7312,117.071,143.248,155.34,208.379,620.58,753.553,4147,1.4937
adaptive,unknown,64,9,0.00555006,98.1127,47.6539,120.108,143.849,155.874,195.406,619.338,753.045,4262,1.49142
adaptive,unknown,64,10,0.00554491,96.6203,50.9372,117.011,143.675,155.647,190.936,620.013,752.884,4219,1.49591
adaptive,unknown,64,11,0.00553917,93.962,53.0461,113.855,143.361,152.59,186.406,617.524,753.704,4257,1.50124
adaptive,unknown,64,12,0.0055278,78.5052,53.2826,104.238,141.73,151.579,179.561,612.572,751.725,4323,1.52756
adaptive,unknown,64,13,0.00555166,97.9392,46.9788,120.498,142.569,151.121,176.72,621.083,752.026,4243,1.48576
adaptive,unknown,64,14,0.00555462,95.5169,47.7427,113.988,142.288,152.508,167.743,619.956,751.436,4190,1.49129
adaptive,unknown,64,15,0.005557,97.3555,47.2474,114.677,142.322,151.837,184.431,619.669,752.571,4226,1.48795
adaptive,unknown,256,1,0.0221496,100.212,47.4979,122.223,144.155,158.399,197.45,622.503,751.163,1024,1.5231
adaptive,unknown,256,2,0.0221766,99.5193,45.9444,119.2,143.123,156.183,215.19,622.547,749.746,1024,1.50821
adaptive,unknown,256,3,0.022098,79.346,51.879,104.447,141.341,152.613,169.96,616.646,750.975,1025,1.53781
adaptive,unknown,256,4,0.0221511,97.2315,47.4545,116.931,143.217,154.507,195.972,622.878,752.523,1024,1.51059
adaptive,unknown,256,5,0.0221846,97.6553,46.0021,116.371,142.985,154.119,179.106,622.808,752.556,1024,1.50724
adaptive,unknown,256,6,0.022183,98.9876,45.7856,119.116,143.232,151.967,173.057,621.84,754.243,1024,1.50519
adaptive,unknown,256,7,0.0221952,97.8735,46.1167,116.244,142.692,152.069,187.764,622.113,751.92,1024,1.5027
adaptive,unknown,256,8,0.0221968,98.1751,45.6658,114.61,142.704,154.66,165.111,621.552,750.831,1024,1.50875
adaptive,unknown,256,9,0.0222176,99.0194,46.2221,116.153,143.868,156.374,232.893,622.116,750.897,1024,1.51843
adaptive,unknown,256,10,0.0221801,97.4089,47.1752,116.875,143.141,154.8,220.671,621.857,755.638,1024,1.51677
adaptive,unknown,256,11,0.0220153,68.2431,52.5199,34.907,139.872,150.427,184.267,615.392,751.328,1025,1.56687
adaptive,unknown,256,12,0.022119,85.5202,51.7683,106.838,142.595,155.076,206.074,617.945,751.984,1024,1.53012
adaptive,unknown,256,13,0.0222093,98.1458,46.5342,115.583,142.376,153.451,257.383,622.811,752.287,1024,1.5058
adaptive,unknown,256,14,0.0221453,89.7979,49.4499,108.815,142.517,150.511,160.986,620.163,751.041,1024,1.5219
adaptive,unknown,256,15,0.0221292,100.195,65.0748,119.968,142.727,152.736,256.225,623.07,751.782,1023,1.5102
adaptive,unknown,1024,1,0.0881248,100.326,43.9652,119.191,141.989,151.374,160.419,624.401,749.767,256,1.57602
adaptive,unknown,1024,2,0.0881094,101.254,47.074,119.884,143.788,164.59,273.474,625.115,762.373,258,1.56102
adaptive,unknown,1024,3,0.0880533,96.4349,45.6662,115.572,141.873,151.71,169.634,623.43,749.965,256,1.58399
adaptive,unknown,1024,4,0.0880693,96.7338,44.5274,113.503,140.726,149.299,163.494,624.958,749.972,256,1.57706
adaptive,unknown,1024,5,0.0882808,101.604,43.6089,118.65,143.66,154.817,199.936,625.719,761.585,256,1.56714
adaptive,unknown,1024,6,0.0880411,98.2084,45.1583,117.637,141.823,150.054,164.701,624.375,749.923,260,1.56738
adaptive,unknown,1024,7,0.0882793,100.413,44.1219,118.881,142.901,162.847,171.03,627.016,750.995,256,1.58072
adaptive,unknown,1024,8,0.0881287,100.212,44.357,117.945,142.842,150.481,157.908,624.575,754.538,256,1.57297
adaptive,unknown,1024,9,0.0880401,96.1057,45.7714,114.264,141.371,149.476,165.125,623.512,752.043,256,1.57814
adaptive,unknown,1024,10,0.0881002,99.8717,44.9343,118.119,142.795,159.936,210.761,628.18,748.195,256,1.55579
adaptive,unknown,1024,11,0.0879248,89.2391,50.0336,112.454,141.913,152.666,161.741,623.675,751.263,256,1.58414
adaptive,unknown,1024,12,0.0879781,105.136,72.2801,119.296,144.649,160.745,1011.96,626.014,755.153,261,1.55783
adaptive,unknown,1024,13,0.0880365,95.7586,45.5055,112.008,141.708,156.285,169.52,625.03,746.906,256,1.59457
adaptive,unknown,1024,14,0.0880737,97.2054,46.788,117.757,143.07,151.029,164.382,626.422,750.021,256,1.57258
adaptive,unknown,1024,15,0.0881433,100.847,43.4986,118.787,141.759,154.628,168.788,627.863,749.673,256,1.57049
adaptive,unknown,4096,1,0.344241,91.3976,45.6273,107.927,140.02,152.959,253.813,634.854,752.27,512,1.72225
adaptive,unknown,4096,2,0.343282,90.1649,47.5466,107.341,139.809,149.779,380.704,633.24,756.751,513,1.73566
adaptive,unknown,4096,3,0.343711,91.5607,43.8415,107.297,138.838,148.069,160.074,636.403,758.033,512,1.71444
adaptive,unknown,4096,4,0.343747,95.2552,43.0739,108.9,139.821,148.804,164.897,638.52,757.217,511,1.69668
adaptive,unknown,4096,5,0.343883,91.8866,44.9129,108.238,139.465,148.691,159.303,632.757,756.093,512,1.73451
adaptive,unknown,4096,6,0.344349,90.8271,44.9415,107.229,139.815,151.477,165.482,630.117,756.441,512,1.72383
adaptive,unknown,4096,7,0.344626,93.059,43.9406,108.096,140.649,150.261,167.009,633.442,753.115,512,1.72435
adaptive,unknown,4096,8,0.343439,90.3938,46.1926,107.455,140.24,150.575,224.368,632.33,755.483,516,1.73106
adaptive,unknown,4096,9,0.34368,93.0374,43.218,107.693,140.456,150.745,170.622,636.13,756.315,512,1.71261
adaptive,unknown,4096,10,0.34416,90.1769,46.2639,106.832,139.698,152.536,257.334,635.424,751.903,512,1.72278
adaptive,unknown,4096,11,0.344023,93.787,43.4539,107.958,139.808,149.911,167.905,633.733,755.043,512,1.72307
adaptive,unknown,4096,12,0.344146,93.9075,43.2706,108.378,140.275,150.602,169.667,635.042,755.135,512,1.70599
adaptive,unknown,4096,13,0.343465,91.584,45.618,107.885,140.689,152.689,190.26,634.248,756.574,512,1.72502
