wakeup_variant,regime,message_size_bytes,run,throughput_gbps,avg_latency_us,stddev_us,p50_us,p95_us,p99_us,p999_us,wakeup_latency_p50_us,wakeup_latency_p99_us,wakeups_triggered,cpu_us_per_msg
eventfd,unknown,64,1,0.0343153,3.65235,2.3364,3.64,4.532,4.982,6.936,103.275,104.805,4096,0.172594
eventfd,unknown,64,2,0.0343247,3.80522,1.63586,3.771,4.819,5.185,13.148,103.251,105.02,4096,0.172172
eventfd,unknown,64,3,0.0343298,3.76051,2.50492,3.682,4.672,5.169,51.535,103.263,104.608,4097,0.17261
eventfd,unknown,64,4,0.034316,3.78528,2.01228,3.734,4.763,5.139,51.127,103.26,104.76,4096,0.172316
eventfd,unknown,64,5,0.0343244,3.68112,0.658496,3.698,4.696,5.074,8.38,103.265,104.482,4097,0.172331
eventfd,unknown,64,6,0.0343388,3.73811,2.38514,3.67,4.643,5.092,50.447,103.275,104.624,4095,0.172519
eventfd,unknown,64,7,0.0343367,3.76051,3.36737,3.642,4.536,5.081,56.571,103.271,104.855,4095,0.172669
eventfd,unknown,64,8,0.0343343,3.77889,2.71084,3.685,4.646,5.103,58.388,103.25,104.675,4096,0.172276
eventfd,unknown,64,9,0.0343373,3.78934,2.24689,3.716,4.75,5.182,50.586,103.267,104.696,4097,0.172395
eventfd,unknown,64,10,0.0343259,3.66308,1.80108,3.629,4.545,5.048,26.455,103.277,104.775,4097,0.172493
eventfd,unknown,64,11,0.0343349,3.63621,2.18181,3.585,4.399,4.807,52.972,103.268,104.469,4096,0.172417
eventfd,unknown,64,12,0.0343317,3.77504,2.39587,3.686,4.696,5.171,53.456,103.262,104.883,4096,0.172335
eventfd,unknown,64,13,0.0343394,3.91164,2.62643,3.807,4.866,5.234,50.768,103.227,104.711,4096,0.171489
eventfd,unknown,64,14,0.0341046,4.76633,30.5769,3.801,4.854,5.364,112.182,103.253,105.009,4090,0.172196
eventfd,unknown,64,15,0.0341594,4.41442,28.0376,3.704,4.739,5.244,70.45,103.268,105.069,4094,0.172205
eventfd,unknown,256,1,0.137305,4.30732,1.01614,4.349,5.331,5.695,21.379,102.341,103.775,1024,0.1952
eventfd,unknown,256,2,0.137326,4.3637,1.56925,4.345,5.365,5.92,26.033,102.363,104.879,1025,0.195875
eventfd,unknown,256,3,0.137357,4.39062,6.00115,4.246,5.089,5.872,35.394,102.357,103.45,1022,0.19572
eventfd,unknown,256,4,0.137206,4.77344,6.66529,4.457,5.507,8.699,92.614,102.326,106.029,1023,0.196095
eventfd,unknown,256,5,0.137222,4.44905,3.56854,4.276,5.21,5.876,56.373,102.356,104.387,1024,0.196832
eventfd,unknown,256,6,0.137348,4.28741,1.38622,4.311,5.315,5.714,16.434,102.318,103.744,1024,0.195485
eventfd,unknown,256,7,0.137341,4.52893,3.28414,4.442,5.456,5.915,42.265,102.32,104.665,1024,0.195357
eventfd,unknown,256,8,0.137383,4.32708,1.00704,4.357,5.385,5.833,20.676,102.37,104.652,1024,0.195164
eventfd,unknown,256,9,0.137313,4.18402,0.691047,4.267,5.102,5.575,9.225,102.342,103.652,1024,0.195502
eventfd,unknown,256,10,0.137243,4.35891,0.880701,4.404,5.434,5.851,12.951,102.341,104.255,1025,0.195499
eventfd,unknown,256,11,0.137209,4.1304,1.18772,4.183,4.935,5.416,15.316,102.396,104.212,1024,0.194984
eventfd,unknown,256,12,0.137275,4.28965,0.791055,4.355,5.349,5.72,9.795,102.326,104.38,1025,0.195052
eventfd,unknown,256,13,0.137355,4.11855,1.01261,4.174,4.936,5.488,20.55,102.389,103.579,1024,0.195637
eventfd,unknown,256,14,0.137282,4.27371,0.869237,4.332,5.328,5.659,10.491,102.356,104.166,1024,0.195061
eventfd,unknown,256,15,0.137408,4.25747,2.90088,4.218,5.05,6.813,26.522,102.377,106.077,1024,0.195058
eventfd,unknown,1024,1,0.546312,5.97911,7.86894,5.834,6.542,8.33,132.1,99.905,103.383,255,0.262677
