wakeup_variant,regime,message_size_bytes,run,throughput_gbps,avg_latency_us,stddev_us,p50_us,p95_us,p99_us,p999_us,wakeup_latency_p50_us,wakeup_latency_p99_us,wakeups_triggered,cpu_us_per_msg
io_uring_sqpoll,unknown,64,1,0.0134371,14.4133,137.53,5.101,5.929,9.809,2606.19,257.539,1120.15,4145,0.216633
io_uring_sqpoll,unknown,64,2,0.0134863,13.1296,106.406,5.096,5.927,9.986,1788.89,257.572,1075.43,4138,0.216521
io_uring_sqpoll,unknown,64,3,0.0135201,12.8234,111.733,5.1,5.923,9.931,1809.63,257.583,995.869,4154,0.216879
io_uring_sqpoll,unknown,64,4,0.0133114,15.404,145.783,5.105,5.947,9.978,2928.94,257.569,1128.89,4177,0.217503
io_uring_sqpoll,unknown,64,5,0.0134096,13.5579,119.864,5.112,5.944,10.055,2332.33,257.541,1069.72,4156,0.216627
io_uring_sqpoll,unknown,64,6,0.0135719,12.5123,111.27,5.16,5.953,9.946,2403.21,257.568,991.741,4125,0.21602
io_uring_sqpoll,unknown,64,7,0.0133843,14.2405,126.339,5.123,5.951,10.002,2465.55,257.526,1083.93,4155,0.216882
io_uring_sqpoll,unknown,64,8,0.0133921,14.2591,126.523,5.125,5.957,10.033,2459.7,257.543,1066.02,4141,0.216601
io_uring_sqpoll,unknown,64,9,0.0130948,15.8395,143.698,5.098,5.932,9.958,2292.07,257.526,1797.68,4199,0.217404
io_uring_sqpoll,unknown,64,10,0.0134415,14.3334,122.552,5.142,5.938,10.035,2229.14,257.539,1128.4,4153,0.216633
io_uring_sqpoll,unknown,64,11,0.0134303,13.6753,118.924,5.098,5.928,10.009,1982.76,257.545,1062.52,4217,0.21774
io_uring_sqpoll,unknown,64,12,0.0134351,14.2113,137.844,5.119,5.934,9.895,2753.54,257.565,1066.52,4153,0.217161
io_uring_sqpoll,unknown,64,13,0.0133209,14.2283,125.386,5.131,5.941,9.984,2484.95,257.566,1072.79,4137,0.216569
io_uring_sqpoll,unknown,64,14,0.0133358,15.0372,150.783,5.107,5.921,9.771,2725.77,257.539,991.607,4196,0.217889
io_uring_sqpoll,unknown,64,15,0.0136278,12.7718,102.502,5.115,5.945,10.046,1935.07,257.533,1058.19,4115,0.215652
io_uring_sqpoll,unknown,256,1,0.0526575,16.1435,142.852,5.595,6.605,12.121,2858.66,257.059,1064.74,1037,0.241013
io_uring_sqpoll,unknown,256,2,0.0532071,16.9865,136.809,5.583,6.567,11.557,2066.18,257.061,1181.25,1028,0.239706
io_uring_sqpoll,unknown,256,3,0.0524403,18.3209,162.238,5.543,6.568,11.889,2791.12,257.013,1120.01,1072,0.242286
