wakeup_variant,regime,message_size_bytes,run,throughput_gbps,avg_latency_us,stddev_us,p50_us,p95_us,p99_us,p999_us,wakeup_latency_p50_us,wakeup_latency_p99_us,wakeups_triggered,cpu_us_per_msg
busy_poll,unknown,64,1,0.0144871,0.240455,0.217288,0.215,0.402,0.428,0.589,0.022,0.025,6461,4.11392
busy_poll,unknown,64,2,0.0144836,0.268529,0.302908,0.222,0.435,0.453,3.485,0.022,0.025,9552,4.1149
busy_poll,unknown,64,3,0.0144674,0.24423,0.135527,0.216,0.404,0.443,0.579,0.022,0.025,7721,4.11957
busy_poll,unknown,64,4,0.0144273,0.24369,0.212975,0.215,0.402,0.424,1.07,0.022,0.025,7208,4.13106
busy_poll,unknown,64,5,0.0144765,0.274118,2.04897,0.215,0.401,0.423,1.273,0.022,0.025,6918,4.11707
busy_poll,unknown,64,6,0.0144866,0.272116,2.03861,0.215,0.4,0.421,4.157,0.022,0.026,6753,4.11402
busy_poll,unknown,64,7,0.0144836,0.238537,0.120572,0.215,0.401,0.427,0.852,0.022,0.025,6955,4.11508
busy_poll,unknown,64,8,0.0144718,0.242208,0.138586,0.216,0.403,0.446,0.763,0.022,0.025,7500,4.11827
busy_poll,unknown,64,9,0.0144973,0.247603,0.355615,0.216,0.402,0.443,0.826,0.022,0.025,7144,4.11124
busy_poll,unknown,64,10,0.0144945,0.246879,0.191877,0.216,0.405,0.448,1.298,0.022,0.025,6892,4.11185
busy_poll,unknown,64,11,0.0144682,0.245909,0.309366,0.216,0.402,0.441,0.696,0.022,0.025,7406,4.11939
busy_poll,unknown,64,12,0.0144665,0.243446,0.128025,0.216,0.405,0.448,0.592,0.022,0.029,7072,4.1199
busy_poll,unknown,64,13,0.0144848,0.259538,0.391892,0.217,0.405,0.447,6.578,0.022,0.025,7911,4.11472
busy_poll,unknown,64,14,0.0144673,0.242875,0.198104,0.215,0.402,0.441,3.7,0.022,0.025,6857,4.11959
busy_poll,unknown,64,15,0.0144739,0.242889,0.172101,0.216,0.404,0.449,0.727,0.022,0.025,6907,4.11768
busy_poll,unknown,256,1,0.0577317,0.765584,0.439684,0.723,1.498,1.724,2.108,0.022,0.025,1388,4.12968
busy_poll,unknown,256,2,0.0578736,0.82623,2.39712,0.703,1.467,1.702,10.257,0.022,0.025,1245,4.11927
