wakeup_variant,regime,message_size_bytes,run,throughput_gbps,avg_latency_us,stddev_us,p50_us,p95_us,p99_us,p999_us,wakeup_latency_p50_us,wakeup_latency_p99_us,wakeups_triggered,cpu_us_per_msg
io_uring_sqpoll,unknown,64,1,0.00563174,13.2592,121.771,5.144,5.778,11.843,2242.3,658.205,1203.16,4099,0.216983
io_uring_sqpoll,unknown,64,2,0.00564798,13.1144,125.148,5.052,5.752,11.308,2640.31,658.289,674.893,4081,0.217346
io_uring_sqpoll,unknown,64,3,0.00564637,12.994,125.056,5.03,5.734,11.327,2323.84,658.336,671.264,4080,0.217287
io_uring_sqpoll,unknown,64,4,0.00566327,11.3557,110.068,5.069,5.736,10.302,1663.25,658.235,668.852,4080,0.217081
io_uring_sqpoll,unknown,64,5,0.00566463,13.0999,116.013,5.112,5.76,11.309,2106.39,658.208,865.018,4079,0.215983
io_uring_sqpoll,unknown,64,6,0.00561003,13.3343,138.31,5.143,5.756,10.343,2661.75,658.247,683.712,4098,0.217115
io_uring_sqpoll,unknown,64,7,0.00566183,10.7824,95.1196,5.122,5.756,10.917,1417.72,658.262,669.715,4113,0.217477
io_uring_sqpoll,unknown,64,8,0.00566194,12.014,103.942,5.177,5.828,10.416,1995.57,658.169,670.295,4081,0.215554
io_uring_sqpoll,unknown,64,9,0.00563393,11.7846,113.329,5.172,5.781,10.384,2262.99,658.167,763.258,4089,0.2159
io_uring_sqpoll,unknown,64,10,0.00564815,12.7977,129.753,5.018,5.704,10.74,2662.31,658.335,669.117,4086,0.21834
io_uring_sqpoll,unknown,64,11,0.00565669,12.2199,107.284,5.047,5.729,11.731,1903.58,658.32,672.629,4079,0.218059
io_uring_sqpoll,unknown,64,12,0.00565171,12.2186,114.172,5.128,5.754,10.376,2174.1,658.202,668.652,4106,0.217115
io_uring_sqpoll,unknown,64,13,0.00562921,13.3055,126.935,5.058,5.73,10.918,2648.6,658.314,1039.2,4075,0.217901
io_uring_sqpoll,unknown,64,14,0.00564853,11.4796,100.544,5.024,5.724,11.617,1990.93,658.32,976.238,4086,0.218096
io_uring_sqpoll,unknown,64,15,0.00565325,12.871,117.541,5.088,5.728,11.681,2065.87,658.344,673.587,4085,0.217784
io_uring_sqpoll,unknown,256,1,0.0227117,13.2372,92.4911,5.674,6.389,12.833,1333.43,657.186,1273.23,1018,0.242042
io_uring_sqpoll,unknown,256,2,0.0228808,7.52933,36.0065,5.789,6.52,10.331,672.267,657.176,664.853,1022,0.23978
io_uring_sqpoll,unknown,256,3,0.022647,12.0025,103.663,5.693,6.4,11.853,1874.45,657.163,670.89,1022,0.242908
io_uring_sqpoll,unknown,256,4,0.0226763,14.808,106.891,5.747,6.814,332.924,1004.02,657.193,1322.03,1015,0.240767
io_uring_sqpoll,unknown,256,5,0.0228612,6.71781,41.4368,5.729,6.383,10.157,23.436,657.26,664.248,1024,0.24207
io_uring_sqpoll,unknown,256,6,0.0225338,16.2715,144.575,5.642,6.449,12.083,2707.8,657.292,1312.68,1018,0.244401
io_uring_sqpoll,unknown,256,7,0.0225329,14.3425,134.518,5.649,6.417,11.771,1992.17,657.211,664.365,1025,0.244468
io_uring_sqpoll,unknown,256,8,0.0226637,14.0478,133.034,5.705,6.439,11.941,1003.48,657.213,667.449,1019,0.242896
io_uring_sqpoll,unknown,256,9,0.0226505,16.5896,129.047,5.683,6.426,17.875,1992.46,657.203,1308.56,1016,0.243695
io_uring_sqpoll,unknown,256,10,0.0222554,13.8478,139.091,5.699,6.402,10.515,2640.18,657.166,1327.27,1021,0.243649
io_uring_sqpoll,unknown,256,11,0.0227088,11.0993,87.6088,5.667,6.389,11.732,1005.24,657.197,667.369,1020,0.243759
io_uring_sqpoll,unknown,256,12,0.0225377,13.0574,136.767,5.736,6.41,10.533,2990.81,657.21,981.153,1022,0.242687
io_uring_sqpoll,unknown,256,13,0.0227966,11.1687,71.2582,5.716,6.431,11.98,996.4,657.25,671.109,1018,0.243082
io_uring_sqpoll,unknown,256,14,0.0225645,14.3591,128.546,5.634,6.439,11.922,1992.57,657.315,669.231,1024,0.245517
io_uring_sqpoll,unknown,256,15,0.0225234,14.3372,120.946,5.636,6.394,11.914,1995.12,657.224,1321.95,1019,0.243839
io_uring_sqpoll,unknown,1024,1,0.0871708,35.2603,253.57,7.462,9.036,994.796,3093.09,654.546,2966.51,252,0.314052
io_uring_sqpoll,unknown,1024,2,0.08822,25.0041,208.405,7.332,8.261,14.567,2704.39,654.453,2641.25,255,0.315284
io_uring_sqpoll,unknown,1024,3,0.0873084,11.2959,89.5506,7.536,8.489,12.119,999.239,654.51,662.622,256,0.314164
io_uring_sqpoll,unknown,1024,4,0.0895934,19.5773,157.601,7.03,8.242,14.356,2325.25,654.534,1041.98,255,0.316168
io_uring_sqpoll,unknown,1024,5,0.0903247,20.3498,130.719,7.327,8.305,855.454,1657.17,654.612,1315.81,254,0.314173
io_uring_sqpoll,unknown,1024,6,0.089956,17.8108,131.62,7.281,8.216,14.028,1874.74,654.642,1639.01,254,0.315796
io_uring_sqpoll,unknown,1024,7,0.0913444,18.1296,104.6,7.382,8.319,940.658,999.036,654.509,1042.47,254,0.31402
io_uring_sqpoll,unknown,1024,8,0.0913679,17.8479,102.342,7.373,8.375,872.146,999.699,654.432,993.231,253,0.31449
