wakeup_variant,regime,message_size_bytes,run,throughput_gbps,avg_latency_us,stddev_us,p50_us,p95_us,p99_us,p999_us,wakeup_latency_p50_us,wakeup_latency_p99_us,wakeups_triggered,cpu_us_per_msg
futex,unknown,64,1,0.0144936,3.83433,18.7767,3.27,4.477,5.779,75.484,254.327,257.906,4290,0.175569
futex,unknown,64,2,0.0145013,3.6038,8.01354,3.262,4.414,5.264,73.504,254.384,257.097,4107,0.17518
futex,unknown,64,3,0.0145029,3.41458,3.27423,3.251,4.42,5.277,62.138,254.376,257.198,4145,0.175565
futex,unknown,64,4,0.0145014,3.39735,3.34811,3.241,4.38,5.384,63.757,254.374,257.508,4106,0.175204
futex,unknown,64,5,0.014504,3.32155,2.71539,3.218,4.409,5.112,49.964,254.352,257.166,4130,0.175515
futex,unknown,64,6,0.0145087,3.45321,3.33789,3.301,4.539,5.315,55.934,254.291,257.536,4482,0.174077
futex,unknown,64,7,0.0145146,3.52138,4.83069,3.296,4.564,5.482,56.647,254.298,257.723,4485,0.173863
futex,unknown,64,8,0.0145067,3.47789,4.3467,3.272,4.468,5.283,59.501,254.354,257.52,4152,0.174493
futex,unknown,64,9,0.0145037,3.41693,3.08865,3.276,4.479,5.242,53.977,254.339,257.583,4263,0.175136
futex,unknown,64,10,0.0145062,3.39242,3.16266,3.25,4.448,5.156,55.196,254.342,257.349,4264,0.174629
futex,unknown,64,11,0.014498,3.60192,10.5451,3.264,4.44,5.276,66.864,254.351,257.251,4199,0.175285
futex,unknown,64,12,0.0145026,3.46211,4.56817,3.237,4.397,5.222,76.487,254.363,257.273,4118,0.175215
futex,unknown,64,13,0.0145043,3.32445,3.07522,3.181,4.374,5.12,60.891,254.387,257.051,4117,0.175519
futex,unknown,64,14,0.014502,3.65587,11.1866,3.268,4.512,5.57,81.126,254.315,257.764,4349,0.175442
futex,unknown,64,15,0.0144982,3.78704,19.7389,3.282,4.544,5.484,70.686,254.319,258.162,4373,0.173921
futex,unknown,256,1,0.057949,4.74316,5.2018,4.169,5.576,47.759,57.699,253.124,256.84,1024,0.203441
futex,unknown,256,2,0.0579858,4.8382,8.95731,4.044,5.434,49.016,89.12,253.248,256.991,1024,0.203861
futex,unknown,256,3,0.0580284,5.22286,12.0936,4.189,5.588,50.116,208.464,253.07,257.034,1023,0.203358
futex,unknown,256,4,0.0580484,4.81133,5.72964,4.162,5.568,50.005,65.396,253.104,256.158,1024,0.202665
futex,unknown,256,5,0.0580572,4.90139,6.66841,4.199,5.579,50.676,89.875,253.073,255.731,1024,0.20284
futex,unknown,256,6,0.0580264,4.53459,4.6977,4.08,5.47,16.633,56.534,253.142,256.578,1024,0.203041
futex,unknown,256,7,0.0580543,4.66154,4.96677,4.173,5.603,13.233,60.291,253.07,255.88,1024,0.202452
futex,unknown,256,8,0.0580041,4.7263,5.52725,4.181,5.561,47.999,75.369,253.085,255.59,1024,0.202903
futex,unknown,256,9,0.0580142,4.76416,5.55463,4.156,5.548,48.816,61.679,253.096,256.831,1024,0.203367
futex,unknown,256,10,0.0580206,4.79491,6.2077,4.179,5.563,48.019,81.581,253.1,255.981,1024,0.202825
